-2214.272, 725.1755, 123.4401, 0x66884588 (door) (amv_zone_0.ymt), ff9d00
1785.754, -820.8314, 192.7025, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1786.963, -815.1061, 192.7197, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
2020.064, -779.9259, 42.96011, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
2064.726, -847.3214, 43.45104, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
2069.384, -855.8794, 43.45104, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
2068.698, -847.3214, 43.45104, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
2065.411, -847.315, 43.45104, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
2068.699, -855.8857, 43.45104, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
2069.382, -847.315, 43.45104, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
1880.109, -735.976, 42.6396, amv_doors (amv_zone_79.ymt), ff9d00
1874.734, -737.9927, 42.77309, 0x66884588 (door) (amv_zone_79.ymt), ff9d00
1894.552, -739.9188, 44.43561, amv_mer_01 (amv_zone_79.ymt), ff9d00
1877.756, -770.2381, 40.68284, amv_mer_01 (amv_zone_79.ymt), ff9d00
1891.879, -767.1974, 40.48284, amv_mer_01 (amv_zone_79.ymt), ff9d00
1891.879, -769.6974, 40.48284, amv_mer_01 (amv_zone_79.ymt), ff9d00
1878.839, -751.1471, 43.68284, amv_mer_01 (amv_zone_79.ymt), ff9d00
2009.607, -760.3975, 41.68945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2067.803, -851.5836, 44.00946, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2047.175, -817.0628, 44.68945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2019.901, -775.1976, 43.93945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2065.21, -820.9063, 43.43945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2018.029, -761.4316, 43.18945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
1990.708, -849.5847, 42.81445, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2065.403, -851.5836, 46.20945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
1953.914, -839.3815, 43.81445, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2014.52, -861.0295, 43.31445, amv_ora_plantation (amv_zone_79.ymt), ff9d00
1877.437, -737.9137, 43.58945, amv_maco_shack01_int (amv_zone_79.ymt), ff9d00
1874.734, -737.9949, 42.77309, amv_maco_shack01_int (amv_zone_79.ymt), ff9d00
2020.656, -775.8659, 44.54991, amv_bra_boathouse_int (amv_zone_79.ymt), ff9d00
2073.228, -851.5836, 44.08445, amv_ora_plantation (amv_zone_79.ymt), ff9d00
2018.061, -761.6761, 44.68945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
1945.646, -681.6202, 42.96281, amv_mer_01 (amv_zone_79.ymt), ff9d00
2020.852, -771.5516, 43.18945, amv_ora_plantation (amv_zone_79.ymt), ff9d00
1877.887, -737.9131, 43.68561, amv_mer_01 (amv_zone_79.ymt), ff9d00
1868.262, -728.5381, 43.43561, amv_mer_01 (amv_zone_79.ymt), ff9d00
1880.054, -735.9449, 42.67308, amv_maco_shack01_int (amv_zone_79.ymt), ff9d00
2016.678, -775.1406, 43.49605, amv_bra_boathouse_int (amv_zone_79.ymt), ff9d00
2018.307, -773.8767, 43.49605, amv_bra_boathouse_int (amv_zone_79.ymt), ff9d00
2025.246, -775.9295, 43.49605, amv_bra_boathouse_int (amv_zone_79.ymt), ff9d00
1789.242, -817.3496, 46.07769, amv_moo_01 (amv_zone_79.ymt), ff9d00
1795.99, -825.7633, 42.57769, amv_moo_01 (amv_zone_79.ymt), ff9d00
1779.385, -809.467, 42.32769, amv_moo_01 (amv_zone_79.ymt), ff9d00
2021.205, -771.8503, 43.24991, amv_bra_boathouse_int (amv_zone_79.ymt), ff9d00
1790.684, -816.1408, 194.8565, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1788.27, -820.7985, 194.8692, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1786.872, -819.6434, 189.9192, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1784.217, -820.7709, 192.9051, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1784.847, -817.149, 193.7133, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1780.291, -807.3111, 189.8398, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1791.542, -817.1537, 189.7938, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1786.856, -816.7422, 189.5347, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1795.942, -812.9859, 189.772, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1786.75, -816.4745, 192.7251, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1789.231, -821.8362, 191.5535, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1786.353, -814.474, 193.1871, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1788.023, -817.848, 192.7025, amv_mp006_moonshine01_int_loc1 (amv_zone_79.ymt), ff9d00
1906.019, -585.882, 41.99079, amv_swa_bridge_07 (amv_zone_79.ymt), ff9d00
-809.0188, -1204.994, 47.1862, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-766.7688, -1234.744, 46.4362, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-814.6088, -1196.116, 47.3372, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-788.1438, -1204.994, 47.3112, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-798.6438, -1195.994, 56.1862, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-826.1438, -1197.369, 44.4362, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-798.6438, -1205.869, 47.5612, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-782.6438, -1196.119, 47.3112, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-798.7573, -1183.994, 47.4547, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-788.1438, -1186.994, 47.461, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-809.0188, -1186.994, 47.4612, amv_blackwater_civic (amv_zone_8.ymt), ff9d00
-1166.784, -1941.804, 42.4338, 0x66884588 (door) (amv_zone_80.ymt), ff9d00
-1202.084, -1940.566, 43.66687, 0x66884588 (door) (amv_zone_80.ymt), ff9d00
-1151.722, -1919.304, 43.13243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1161.115, -1927.722, 41.63243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1176.493, -1972.243, 41.88243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1201.739, -1942.247, 44.13243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1167.306, -1940.139, 43.38243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1205.517, -1959.225, 41.88243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1190.252, -1951.291, 41.88243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1180.283, -1955.175, 41.88243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1180.137, -1966.617, 41.88243, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1200.103, -1939.302, 44.54087, amv_qua_shack01_int (amv_zone_80.ymt), ff9d00
-1164.605, -1941.873, 43.45957, amv_qua_shack02_int (amv_zone_80.ymt), ff9d00
-1170.274, -1935.536, 43.32917, amv_quakerscove (amv_zone_80.ymt), ff9d00
-1352.422, -1984.063, 46.44785, amv_dis_fm (amv_zone_80.ymt), ff9d00
-1361.098, -2053.296, 41.14928, amv_the_02 (amv_zone_80.ymt), ff9d00
-1057.38, -1842.781, 58.21638, amv_reg_bridge_02 (amv_zone_80.ymt), ff9d00
-1862.273, -1723.14, 89.3584, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1861.797, -1728.976, 89.37563, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1864.619, -1727.484, 112.4349, amv_moo_05 (amv_zone_81.ymt), ff9d00
-1865.66, -1729.047, 91.51237, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1864.678, -1723.894, 91.52513, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1863.007, -1724.601, 86.5751, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1860.785, -1722.762, 89.56099, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1860.354, -1726.413, 90.36919, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1853.177, -1734.539, 86.49573, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1866.771, -1728.322, 86.44975, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1862.163, -1727.377, 86.19066, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1869.797, -1733.572, 86.4279, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1861.985, -1727.603, 89.38106, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1865.895, -1723.174, 88.20944, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1861.033, -1729.407, 89.84303, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1863.596, -1726.648, 89.3584, amv_mp006_moonshine01_int_loc5 (amv_zone_81.ymt), ff9d00
-1872.6, -1914.4, 6.1, 0xE053A6BA (Beta Adler Barn Copy) (amv_zone_81.ymt), c92222
-1878.6, -1923.7, 6.1, 0xE053A6BA (Beta Adler Barn Copy) (amv_zone_81.ymt), c92222
-1872.6, -1920.6, 6.1, 0xE053A6BA (Beta Adler Barn Copy) (amv_zone_81.ymt), c92222
-1867.472, -2068.519, 6.2, 0xF7A943DB (Beta Adler Cabin Copy) (amv_zone_81.ymt), c92222
-1874.5, -2070.3, 6.2, 0xF7A943DB (Beta Adler Cabin Copy) (amv_zone_81.ymt), c92222
-1869.741, -2073.015, 6.2, 0xF7A943DB (Beta Adler Cabin Copy) (amv_zone_81.ymt), c92222
-1872.9, -2064.9, 6.2, 0xF7A943DB (Beta Adler Cabin Copy) (amv_zone_81.ymt), c92222
-1870.8, -2060.8, 6.2, 0xF7A943DB (Beta Adler Cabin Copy) (amv_zone_81.ymt), c92222
-1725.171, -2085.054, 49.54885, amv_pac_01 (amv_zone_81.ymt), c92222
-2061.631, -1928.011, 114.3001, amv_shack_ds (amv_zone_81.ymt), ff9d00
-2035.56, -1898.23, 111.646, amv_shack_ds (amv_zone_81.ymt), ff9d00
-2031.171, -1931.05, 111.0318, amv_shack_ds (amv_zone_81.ymt), ff9d00
-2032.479, -1946.319, 110.4399, amv_shack_ds (amv_zone_81.ymt), ff9d00
-2077.407, -1891.555, 115.3001, amv_shack_ds (amv_zone_81.ymt), ff9d00
-2093.662, -1901.255, 109.5052, amv_shack_ds (amv_zone_81.ymt), ff9d00
1626.838, 829.2956, 125.0624, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1627.996, 823.5536, 125.0452, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1658.051, 950.1367, 113.3996, amv_abe1 (amv_zone_82.ymt), c92222
1646.355, 949.2567, 113.3996, amv_abe1 (amv_zone_82.ymt), c92222
1652.376, 948.2067, 116.6996, amv_abe1 (amv_zone_82.ymt), c92222
1678.24, 920.5311, 113.0171, amv_abe1 (amv_zone_82.ymt), c92222
1675.537, 949.6232, 113.0171, amv_abe1 (amv_zone_82.ymt), c92222
1651.826, 950.1336, 113.3996, amv_abe1 (amv_zone_82.ymt), c92222
1653.572, 945.2037, 113.3996, amv_abe1 (amv_zone_82.ymt), c92222
1695.083, 936.7237, 116.5171, amv_abe1 (amv_zone_82.ymt), c92222
1653.181, 947.5745, 117.2671, amv_abe1 (amv_zone_82.ymt), c92222
1658.051, 950.1367, 117.0996, amv_abe1 (amv_zone_82.ymt), c92222
1628.86, 828.4434, 147.6592, amv_moo_04 (amv_zone_82.ymt), ff9d00
1630.661, 829.8241, 127.1992, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1630.296, 824.5913, 127.2119, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1628.554, 825.0957, 122.2619, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1626.566, 823.0067, 125.2478, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1625.705, 826.5807, 126.056, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1617.616, 833.7998, 122.1825, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1631.852, 829.2358, 122.1365, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1627.387, 827.7519, 121.8774, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1634.234, 834.8077, 122.1147, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1627.184, 827.9558, 125.0678, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1631.59, 824.0201, 123.8962, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1626.025, 829.6339, 125.5298, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1628.896, 827.1978, 125.0452, amv_mp006_moonshine01_int_loc4 (amv_zone_82.ymt), ff9d00
1866.587, 581.4523, 113.9293, 0x66884588 (door) (amv_zone_82.ymt), ff9d00
1866.654, 585.4402, 114.8372, amv_sod_house_int (amv_zone_82.ymt), ff9d00
1872.013, 583.8286, 113.2965, amv_sod_house_int (amv_zone_82.ymt), ff9d00
1866.574, 581.4509, 113.9295, amv_sod_house_int (amv_zone_82.ymt), ff9d00
1869.355, 589.4086, 113.9789, amv_sod_house_int (amv_zone_82.ymt), ff9d00
1866.895, 585.7754, 115.8372, amv_sod_02 (amv_zone_82.ymt), ff9d00
1789.006, 464.1494, 113.1289, 0x66884588 (door) (amv_zone_82.ymt), ff9d00
1779.375, 461.5486, 113.1289, 0x66884588 (door) (amv_zone_82.ymt), ff9d00
1781.398, 462.1036, 114.8763, amv_shack_b_c (amv_zone_82.ymt), ff9d00
1786.234, 463.4006, 114.9266, amv_shack_b_c (amv_zone_82.ymt), ff9d00
1785.509, 466.1742, 113.5975, amv_shack_b_c (amv_zone_82.ymt), ff9d00
1786.985, 460.6822, 113.5493, amv_shack_b_c (amv_zone_82.ymt), ff9d00
1783.38, 462.6291, 115.0591, amv_shack_b_c (amv_zone_82.ymt), ff9d00
1784.175, 459.9892, 112.6157, amv_shack_b_c (amv_zone_82.ymt), ff9d00
1784.303, 462.2175, 115.6719, amv_shack_b_c (amv_zone_82.ymt), ff9d00
1804.704, 446.8322, 113.6719, amv_shack_b_c (amv_zone_82.ymt), ff9d00
2013.857, 622.7324, 160.8652, amv_clingman (amv_zone_82.ymt), ff9d00
2005.898, 702.6409, 178.3399, amv_dis_roa_fire (amv_zone_82.ymt), ff9d00
2006.398, 700.6409, 181.8399, amv_dis_roa_fire (amv_zone_82.ymt), ff9d00
1484.861, 645.6751, 89.85923, 0xCB63CC23 (amv_zone_82.ymt), ff9d00
1461.701, 663.1277, 90.05923, 0xCB63CC23 (amv_zone_82.ymt), ff9d00
1941.432, 934.7198, 117.5415, amv_cen_e_camp_stage_3 (amv_zone_82.ymt), ff9d00
1891.338, 915.0608, 117.0415, amv_cen_e_camp_stage_3 (amv_zone_82.ymt), ff9d00
1298.594, -6946.274, 57.08336, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1299.387, -6930.449, 56.58336, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1294.194, -6922.273, 47.95836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1314.13, -6929.591, 55.58336, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1305.01, -6903.433, 51.58336, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1288.113, -6909.735, 46.20836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1275.427, -6897.692, 46.20836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1287.587, -6877.297, 46.20836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1302.281, -6859.962, 46.20836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1317.558, -6866.25, 47.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1325.286, -6852.001, 46.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1331.102, -6840.627, 47.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1306.562, -6879.199, 47.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1319.663, -6887.068, 54.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1329.292, -6873.181, 49.20836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1316.949, -6831.473, 45.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1300.731, -6829.202, 44.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1272.982, -6856.005, 40.70836, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1324.397, -6978.668, 62.1799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1304.846, -6991.691, 52.5549, amv_agu_guama (amv_zone_83.ymt), ff9d00
1314.092, -6889.8, 49.9625, amv_agu_ruins (amv_zone_83.ymt), ff9d00
1292.991, -7006.931, 52.5549, amv_agu_guama (amv_zone_83.ymt), ff9d00
1334.353, -7036.673, 53.9299, amv_agu_guama (amv_zone_83.ymt), ff9d00
1263.812, -7079.577, 44.5549, amv_agu_guama (amv_zone_83.ymt), ff9d00
1205.407, -7111.452, 45.6799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1233.13, -7097.806, 42.5549, amv_agu_guama (amv_zone_83.ymt), ff9d00
1226.602, -7121.698, 44.5549, amv_agu_guama (amv_zone_83.ymt), ff9d00
1212.646, -7115.197, 45.0549, amv_agu_guama (amv_zone_83.ymt), ff9d00
1214.879, -7095.703, 44.1799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1213.532, -7086.335, 44.1799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1192.026, -7079.545, 44.6799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1152.398, -7076.31, 47.6799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1169.519, -7077.48, 46.67993, amv_agu_guama (amv_zone_83.ymt), ff9d00
1179.48, -7092.044, 46.67993, amv_agu_guama (amv_zone_83.ymt), ff9d00
1176.725, -7109.392, 49.30493, amv_agu_guama (amv_zone_83.ymt), ff9d00
1159.272, -7118.344, 49.80493, amv_agu_guama (amv_zone_83.ymt), ff9d00
1189.114, -7113.643, 47.80493, amv_agu_guama (amv_zone_83.ymt), ff9d00
1385.497, -7005.011, 58.97797, amv_agu_hut (amv_zone_83.ymt), ff9d00
1384.845, -7004.707, 59.6799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1383.764, -7021.368, 59.1799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1371.518, -7018.716, 58.1799, amv_agu_guama (amv_zone_83.ymt), ff9d00
1361.597, -7019.97, 56.9299, amv_agu_guama (amv_zone_83.ymt), ff9d00
1351.477, -7023.643, 55.9299, amv_agu_guama (amv_zone_83.ymt), ff9d00
1390.127, -6999.402, 57.60297, amv_agu_hut (amv_zone_83.ymt), ff9d00
1382.913, -7011.406, 57.60297, amv_agu_hut (amv_zone_83.ymt), ff9d00
1389.493, -7004.129, 57.60297, amv_agu_hut (amv_zone_83.ymt), ff9d00
1387.713, -7008.685, 57.60297, amv_agu_hut (amv_zone_83.ymt), ff9d00
1383.861, -6999.967, 57.60297, amv_agu_hut (amv_zone_83.ymt), ff9d00
1381.451, -7006.105, 57.21766, 0x66884588 (door) (amv_zone_83.ymt), ff9d00
1390.188, -7002.248, 57.21766, 0x66884588 (door) (amv_zone_83.ymt), ff9d00
1185.198, -7229.457, 76.37964, amv_lac_fort2 (amv_zone_83.ymt), ff9d00
1174.443, -7244.816, 76.37964, amv_lac_fort2 (amv_zone_83.ymt), ff9d00
1161.251, -7263.657, 71.57964, amv_lac_fort2 (amv_zone_83.ymt), ff9d00
1137.192, -7293.661, 71.57964, amv_lac_fort2 (amv_zone_83.ymt), ff9d00
1474.115, -7155.745, 72.84063, 0x66884588 (door) (amv_zone_84.ymt), ff9d00
1474.779, -7166.97, 72.81768, 0x66884588 (door) (amv_zone_84.ymt), ff9d00
1474.073, -7128.84, 75.55702, amv_agu1 (amv_zone_84.ymt), ff9d00
1447.117, -7144.035, 74.536, amv_agu1 (amv_zone_84.ymt), ff9d00
1464.929, -7108.022, 82.40523, amv_agu1 (amv_zone_84.ymt), ff9d00
1508.616, -7128.894, 80.78347, amv_agu1 (amv_zone_84.ymt), ff9d00
1457.166, -7153.216, 74.7861, amv_agu1 (amv_zone_84.ymt), ff9d00
1509.731, -7095.297, 79.71866, amv_agu1 (amv_zone_84.ymt), ff9d00
1483.842, -7159.039, 76.78069, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1495.818, -7164.818, 74.04481, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1501.31, -7147.462, 73.37051, amv_agu_guard (amv_zone_84.ymt), ff9d00
1505.58, -7160.968, 53.83361, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1504.972, -7186.255, 64.57756, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1514.797, -7131.734, 73.35572, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1499.718, -7146.34, 75.12653, amv_agu_guard (amv_zone_84.ymt), ff9d00
1483.47, -7161.271, 76.74357, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1485.179, -7151.865, 74.02071, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1490.245, -7149.974, 73.96989, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1477.356, -7154.71, 73.98322, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1476.854, -7154.893, 76.95871, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1485.202, -7151.867, 77.0797, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1488.857, -7136.856, 68.64005, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1511.913, -7138.832, 69.4173, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1500.389, -7167.218, 71.8832, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1507.599, -7189.363, 64.19212, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1511.195, -7184.821, 65.78964, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1503.315, -7182.292, 64.86401, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1514.972, -7131.619, 69.57264, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1507.839, -7144.377, 69.24261, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1515.012, -7131.96, 75.20736, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1508.843, -7156.679, 73.56653, amv_agu_guard (amv_zone_84.ymt), ff9d00
1464.816, -7108.075, 78.28023, amv_agu1 (amv_zone_84.ymt), ff9d00
1497.577, -7163.793, 74.24192, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1513.309, -7175.846, 65.88, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1513.967, -7166.586, 65.88, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1522.187, -7160.085, 66.38, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1531.886, -7153.26, 65.88, amv_agu_fus_cave_int (amv_zone_84.ymt), ff9d00
1472.268, -7159.529, 76.95871, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1474.927, -7166.836, 76.95871, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1477.902, -7167.882, 77.28371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1481.238, -7166.668, 77.28371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1484.55, -7165.461, 77.28371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1487.839, -7164.265, 77.28371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1491.245, -7163.026, 77.28371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1494.769, -7161.744, 77.28371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1481.296, -7166.646, 74.20871, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1484.585, -7165.45, 74.20871, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1487.827, -7164.271, 74.18371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1491.245, -7163.026, 74.09621, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1474.089, -7155.645, 72.83371, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1494.216, -7165.344, 72.79996, amv_agu_boiler (amv_zone_84.ymt), ff9d00
1501.31, -7147.462, 75.42051, amv_agu_guard (amv_zone_84.ymt), ff9d00
1494.253, -7165.306, 72.81095, amv_doors (amv_zone_84.ymt), ff9d00
1435.296, -7129.076, 77.00285, amv_agu1 (amv_zone_84.ymt), ff9d00
1431.073, -7114.289, 77.6011, amv_agu1 (amv_zone_84.ymt), ff9d00
1498.864, -7067.525, 78.13293, amv_agu1 (amv_zone_84.ymt), ff9d00
1456.297, -7088.578, 76.80702, amv_agu1 (amv_zone_84.ymt), ff9d00
1342.988, -6802.691, 47.81348, 0x66884588 (door) (amv_zone_85.ymt), ff9d00
1344.463, -6800.297, 52.73288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1344.463, -6800.297, 55.13288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1351.324, -6850.726, 56.70836, amv_agu_ruins (amv_zone_85.ymt), ff9d00
1358.097, -6859.749, 56.70836, amv_agu_ruins (amv_zone_85.ymt), ff9d00
1345.103, -6839.941, 49.20836, amv_agu_ruins (amv_zone_85.ymt), ff9d00
1345.979, -6850.942, 47.70836, amv_agu_ruins (amv_zone_85.ymt), ff9d00
1345.301, -6965.545, 63.1799, amv_agu_guama (amv_zone_85.ymt), ff9d00
1378.139, -6968.457, 61.6799, amv_agu_guama (amv_zone_85.ymt), ff9d00
1377.912, -6987.722, 59.6799, amv_agu_guama (amv_zone_85.ymt), ff9d00
1389.924, -6986.886, 60.1799, amv_agu_guama (amv_zone_85.ymt), ff9d00
1345.573, -6972.071, 60.6799, amv_agu_guama (amv_zone_85.ymt), ff9d00
1344.697, -6803.756, 53.93288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1343.681, -6803.256, 57.63288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1341.726, -6801.617, 57.63288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1342.419, -6798.609, 56.83288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1342.419, -6798.609, 50.43288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1346.536, -6802.06, 49.13288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1346.523, -6802.075, 55.53288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
1347.227, -6798.985, 52.83288, amv_agu_tower_int (amv_zone_85.ymt), ff9d00
