x, y, z, debugModel / entityId (filename.yas) (dlcpack), useSceneOrigin
-1.540205, 75.277303, 8.350871, mp_male / victim (0x888D0683.yas) (patchpack002), 4cc922
2468.855700, 829.009400, 75.990670, None / camera (0x8D5005CF.yas) (patchpack002), null
513.183500, 2229.600600, 246.506440, None / camera (0x8ED06691.yas) (patchpack002), null
2615.400000, -742.700000, 43.300000, None / camera (0x920FDCCB.yas) (patchpack002), null
-1.470000, 75.300000, 93.300000, s_mp_postalbag01x / bag (0x92442C07.yas) (patchpack002), c92222
-1.470000, 75.300000, 93.300000, p_cs_letter02x_env / letter (0x92442C07.yas) (patchpack002), c92222
-1.470000, 75.300000, 94.300000, mp_male / giver (0x92442C07.yas) (patchpack002), 4cc922
-1.471417, 76.340650, 94.300000, mp_male / reciever (0x92442C07.yas) (patchpack002), 4cc922
-9.890913, 1221.940000, 175.544220, None / camera (0x94D51B32.yas) (patchpack002), null
-2693.167569, -2180.381465, 81.003442, a_m_m_armdeputyresident_01 / deputy (0x95B30109.yas) (patchpack002), 4cc922
-2693.565778, -2180.695585, 80.056851, p_camp_cup_01x / p_camp_cup_01x (0x95B30109.yas) (patchpack002), 4cc922
-2693.465771, -2180.664334, 80.225075, p_spoon01x / p_spoon01x (0x95B30109.yas) (patchpack002), 4cc922
-2693.165081, -2180.911093, 81.037598, a_m_m_armdeputyresident_01 / deputy (0x95B30109.yas) (patchpack002), 4cc922
2517.700000, -1587.600000, 48.400000, None / camera (0x976219CD.yas) (patchpack002), null
-792.034500, -1380.685400, 52.695065, None / camera (0x9BCCBA2B.yas) (patchpack002), null
2941.683150, 776.630150, 52.160071, cs_mp_marshall_davies / cs_tomdavies (0x9DA28F72.yas) (patchpack002), 4cc922
2941.683080, 776.623690, 51.155496, p_chair02x / p_chair02x (0x9DA28F72.yas) (patchpack002), 4cc922
2942.236090, 772.771900, 52.160071, cs_mp_marshall_davies / cs_tomdavies (0x9DA28F72.yas) (patchpack002), 4cc922
2943.675270, 773.099880, 51.157423, p_door_prong_mans01x / p_door02x (0x9DA28F72.yas) (patchpack002), 4cc922
2763.000000, -1065.600000, 46.600000, None / camera (0x9F7BCECA.yas) (patchpack002), null
-1.442946, 75.277778, 8.350874, cs_genstorymale / ped (0xA6CB96FC.yas) (patchpack002), 4cc922
-1.427065, 74.231342, 8.350874, player_zero / player (0xA6CB96FC.yas) (patchpack002), 4cc922
-1.458679, 74.276379, 6.604036, p_cs_letter02x_env / letter_a (0xA6CB96FC.yas) (patchpack002), 4cc922
-1.449046, 75.314132, 8.350874, cs_genstorymale / ped (0xA6CB96FC.yas) (patchpack002), 4cc922
-1.447111, 74.161938, 8.350874, player_zero / player (0xA6CB96FC.yas) (patchpack002), 4cc922
-1.468427, 75.384044, 6.858609, p_cs_letter02x_env / letter_b (0xA6CB96FC.yas) (patchpack002), 4cc922
-1725.399900, -416.072750, 155.081180, None / camera (0xA7C5B501.yas) (patchpack002), null
-766.625356, 263.359730, 95.819792, None / camera (0xAD1E86DF.yas) (patchpack002), null
-765.768200, 262.817106, 95.283343, female_skeleton / player (0xAD1E86DF.yas) (patchpack002), 4cc922
-766.055122, 261.945312, 95.282643, p_c_horse_01 / horse (0xAD1E86DF.yas) (patchpack002), 4cc922
-766.350000, 262.291100, 95.760090, a_c_alligator_03 / target (0xAD1E86DF.yas) (patchpack002), 4cc922
-766.078049, 260.692705, 95.819261, None / camera (0xAD1E86DF.yas) (patchpack002), null
-765.821802, 262.841214, 95.283299, female_skeleton / player (0xAD1E86DF.yas) (patchpack002), 4cc922
-765.603195, 262.798594, 95.629437, a_c_alligator_03 / target (0xAD1E86DF.yas) (patchpack002), 4cc922
-766.307053, 261.814432, 96.547297, None / camera (0xAD1E86DF.yas) (patchpack002), null
-766.543250, 262.512675, 96.760090, female_skeleton / player (0xAD1E86DF.yas) (patchpack002), 4cc922
-766.350000, 262.291100, 95.942224, a_c_alligator_03 / target (0xAD1E86DF.yas) (patchpack002), 4cc922
-766.350000, 262.291100, 95.760090, None / camera (0xAD1E86DF.yas) (patchpack002), null
-766.847428, 261.619322, 95.281678, female_skeleton / player (0xAD1E86DF.yas) (patchpack002), 4cc922
-767.014885, 263.244286, 95.863084, None / camera (0xAD1E86DF.yas) (patchpack002), null
-766.709616, 261.510123, 95.281764, female_skeleton / player (0xAD1E86DF.yas) (patchpack002), 4cc922
-766.843094, 261.491375, 95.722707, a_c_alligator_03 / target (0xAD1E86DF.yas) (patchpack002), 4cc922
492.431290, 673.161830, 121.039999, a_m_m_blwupperclass_01 / a_m_m_blwupperclass_01 (0xAFE84C3A.yas) (patchpack002), 4cc922
-5402.600600, -2967.498300, 14.476161, None / camera (0xB110F5E6.yas) (patchpack002), null
2685.300000, -1123.600000, 51.200000, None / camera (0xB1F7B57B.yas) (patchpack002), null
1416.791000, -890.682430, 62.561543, None / camera (0xB366EFE5.yas) (patchpack002), null
2780.560000, 1396.282300, 69.394440, None / camera (0xB73A33F1.yas) (patchpack002), null
2416.776100, 253.106080, 62.004585, None / camera (0xBAEA6C4A.yas) (patchpack002), null
-1.369682, 74.421206, 8.350871, player_zero / attacker (0xBC1501B8.yas) (patchpack002), 4cc922
-1.369402, 75.279063, 8.350871, mp_male / victim (0xBC1501B8.yas) (patchpack002), 4cc922
-2.270293, 75.258168, 8.350871, player_zero / attacker (0xBC1501B8.yas) (patchpack002), 4cc922
-1.362494, 75.244211, 8.350871, mp_male / victim (0xBC1501B8.yas) (patchpack002), 4cc922
-1.366169, 76.339696, 8.350871, player_zero / attacker (0xBC1501B8.yas) (patchpack002), 4cc922
-1.362665, 75.292979, 8.350871, mp_male / victim (0xBC1501B8.yas) (patchpack002), 4cc922
-0.208749, 75.297415, 8.350871, player_zero / attacker (0xBC1501B8.yas) (patchpack002), 4cc922
-1.363814, 75.252048, 8.350871, mp_male / victim (0xBC1501B8.yas) (patchpack002), 4cc922
-2248.835200, 644.271060, 121.616135, None / camera (0xBC3A9482.yas) (patchpack002), null
1389.959800, -1774.297400, 70.878910, None / camera (0xC1643A40.yas) (patchpack002), null
1987.907100, 674.974600, 166.706730, None / camera (0xC2AE0A84.yas) (patchpack002), null
-325.232684, -150.933251, 51.119344, p_cs_lockjail01x / lock (0xC7E4F1B2.yas) (patchpack002), 4cc922
-325.740898, -151.385564, 51.079027, player_zero / player (0xC7E4F1B2.yas) (patchpack002), 4cc922
-326.125200, -150.068900, 50.093900, p_door_val_jail_cell01x / door (0xC7E4F1B2.yas) (patchpack002), 4cc922
-325.813362, -151.375009, 51.079027, player_zero / player (0xC7E4F1B2.yas) (patchpack002), 4cc922
-325.668045, -151.234328, 51.079027, player_zero / player (0xC7E4F1B2.yas) (patchpack002), 4cc922
-325.685627, -151.305035, 51.079027, player_zero / player (0xC7E4F1B2.yas) (patchpack002), 4cc922
-579.494908, -3624.553059, 80.483817, p_coffinempty01x / coffin_04 (0xC85E7787.yas) (patchpack002), 4cc922
-578.790200, -3623.659642, 81.091844, cs_genstorymale / win_08 (0xC85E7787.yas) (patchpack002), 4cc922
-580.954083, -3623.981827, 80.483817, p_coffinempty01x / coffin_08 (0xC85E7787.yas) (patchpack002), 4cc922
-578.363285, -3623.888517, 81.091844, cs_genstorymale / win_06 (0xC85E7787.yas) (patchpack002), 4cc922
-578.106725, -3628.088171, 80.483817, p_coffinempty01x / coffin_07 (0xC85E7787.yas) (patchpack002), 4cc922
-580.158444, -3624.113388, 80.769143, cs_genstorymale / dead_06 (0xC85E7787.yas) (patchpack002), 4cc922
-578.875257, -3625.047726, 80.702626, cs_genstorymale / dead_02 (0xC85E7787.yas) (patchpack002), 4cc922
-576.952756, -3626.293593, 81.091844, cs_genstorymale / win_07 (0xC85E7787.yas) (patchpack002), 4cc922
-577.957405, -3624.128805, 81.091844, cs_genstorymale / win_04 (0xC85E7787.yas) (patchpack002), 4cc922
-578.058607, -3626.529832, 80.717303, cs_genstorymale / dead_03 (0xC85E7787.yas) (patchpack002), 4cc922
-577.075883, -3625.863629, 81.086562, cs_genstorymale / win_05 (0xC85E7787.yas) (patchpack002), 4cc922
-580.954804, -3623.911584, 80.719782, cs_genstorymale / dead_08 (0xC85E7787.yas) (patchpack002), 4cc922
-577.250192, -3625.424988, 81.091844, cs_genstorymale / win_03 (0xC85E7787.yas) (patchpack002), 4cc922
-577.556802, -3625.049595, 81.091844, cs_genstorymale / win_01 (0xC85E7787.yas) (patchpack002), 4cc922
-578.040920, -3628.084870, 80.730386, cs_genstorymale / dead_07 (0xC85E7787.yas) (patchpack002), 4cc922
-577.663928, -3628.029263, 80.091845, p_crate07x / create_03 (0xC85E7787.yas) (patchpack002), 4cc922
-577.758100, -3624.589861, 81.091844, cs_genstorymale / win_02 (0xC85E7787.yas) (patchpack002), 4cc922
-577.877598, -3626.242995, 80.091845, p_crate07x / create_04 (0xC85E7787.yas) (patchpack002), 4cc922
-578.379993, -3625.758874, 80.731349, cs_genstorymale / dead_01 (0xC85E7787.yas) (patchpack002), 4cc922
-579.003237, -3623.694045, 81.161606, w_rifle_boltaction01 / rifle_08 (0xC85E7787.yas) (patchpack002), 4cc922
-580.792994, -3623.516651, 80.091845, p_crate07x / create_01 (0xC85E7787.yas) (patchpack002), 4cc922
-578.445839, -3625.764478, 80.483817, p_coffinempty01x / coffin_01 (0xC85E7787.yas) (patchpack002), 4cc922
-578.146636, -3626.528174, 80.483817, p_coffinempty01x / coffin_03 (0xC85E7787.yas) (patchpack002), 4cc922
-579.151746, -3624.395081, 80.091845, p_crate07x / create_02 (0xC85E7787.yas) (patchpack002), 4cc922
-578.014602, -3627.306902, 80.483817, p_coffinempty01x / coffin_05 (0xC85E7787.yas) (patchpack002), 4cc922
-579.455619, -3624.460219, 80.723305, cs_genstorymale / dead_04 (0xC85E7787.yas) (patchpack002), 4cc922
-577.918715, -3627.315435, 80.744942, cs_genstorymale / dead_05 (0xC85E7787.yas) (patchpack002), 4cc922
-578.911526, -3625.092882, 80.483817, p_coffinempty01x / coffin_02 (0xC85E7787.yas) (patchpack002), 4cc922
-577.139442, -3626.179724, 81.253545, p_repeater_carbine01 / rifle_07 (0xC85E7787.yas) (patchpack002), 4cc922
-580.189889, -3624.179930, 80.483817, p_coffinempty01x / coffin_06 (0xC85E7787.yas) (patchpack002), 4cc922
3067.252000, 363.918300, 41.019810, None / camera (0xC9CAD6BD.yas) (patchpack002), null
-2805.102300, 41.093204, 172.053310, None / camera (0xCB1A64CE.yas) (patchpack002), null
2589.600000, -1378.000000, 46.700000, None / camera (0xCCAE860B.yas) (patchpack002), null
2598.100000, -1202.300000, 54.000000, None / camera (0xCF424883.yas) (patchpack002), null
2344.100000, -1468.500000, 52.200000, None / camera (0xCFA524A0.yas) (patchpack002), null
-2580.929720, -1397.176800, 145.082650, cs_mp_jorge_montez / jorge (0xD1FAEBA3.yas) (patchpack002), 4cc922
-1597.964700, -952.660800, 85.413500, None / camera (0xD71B8AD5.yas) (patchpack002), null
1676.500000, 1526.400000, 146.500000, None / camera (0xDDF2BBD2.yas) (patchpack002), null
2297.640000, 2113.875200, 209.400330, None / camera (0xDFDD94EC.yas) (patchpack002), null
1418.209200, 359.762200, 88.819110, None / camera (0xE0A841D5.yas) (patchpack002), null
2267.900000, -819.500000, 41.500000, None / camera (0xE6690088.yas) (patchpack002), null
-1.464306, 76.354108, 8.303984, p_cs_letter02x_env / letter (0xE7719037.yas) (patchpack002), 4cc922
-1.470000, 75.300000, 8.350874, cs_genstorymale / ped (0xE7719037.yas) (patchpack002), 4cc922
-1.471417, 76.340650, 8.350874, player_zero / player (0xE7719037.yas) (patchpack002), 4cc922
2970.500000, -1317.500000, 66.100000, None / camera (0xE8EF5098.yas) (patchpack002), null
-1746.438800, -2309.157000, 41.354034, None / camera (0xEA1265CC.yas) (patchpack002), null
2878.900000, 1145.800000, 42.100000, None / camera (0xEE83AA4F.yas) (patchpack002), null
-5225.496000, -3476.576000, -21.063000, u_m_m_strfreightstationowner_01 / post (0xF53F41F1.yas) (patchpack002), 4cc922
-5225.469409, -3476.682683, -22.942763, p_cs_envelope02x / p_cs_envelope02x (0xF53F41F1.yas) (patchpack002), 4cc922
-5225.442282, -3475.781824, -20.575275, p_cs_envelope02x / p_cs_envelope02x (0xF53F41F1.yas) (patchpack002), 4cc922
-5225.720628, -3475.192942, -20.558050, mp_female / mp_player_f_1 (0xF53F41F1.yas) (patchpack002), 4cc922
-5225.720628, -3475.192942, -20.558050, mp_m_player_01 / mp_player_m_1 (0xF53F41F1.yas) (patchpack002), 4cc922
-1.478976, 74.683667, 8.350871, player_zero / attacker (0xF5E3BFF4.yas) (patchpack002), 4cc922
-1.495787, 75.313780, 8.350871, mp_male / victim (0xF5E3BFF4.yas) (patchpack002), 4cc922
-2.268357, 75.356095, 8.350871, player_zero / attacker (0xF5E3BFF4.yas) (patchpack002), 4cc922
-1.562759, 76.213877, 8.350871, player_zero / attacker (0xF5E3BFF4.yas) (patchpack002), 4cc922
-1.472761, 75.276006, 8.350871, mp_male / victim (0xF5E3BFF4.yas) (patchpack002), 4cc922
-0.607968, 75.261564, 8.350871, player_zero / attacker (0xF5E3BFF4.yas) (patchpack002), 4cc922
-331.032930, 777.697140, 122.059326, None / camera (0xFE751194.yas) (patchpack002), null
-135.575287, -22.800988, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.217320, -22.907329, 95.082228, p_cs_pelt_xlarge_alligator / skin (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-134.582700, -22.404402, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.228200, -22.912800, 95.452267, a_c_alligator_01 / target (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-133.973128, -23.250761, 95.998436, None / camera (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), null
-135.238598, -22.850205, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.579580, -22.810557, 95.452267, a_c_alligator_01 / target (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.304154, -23.706789, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.260650, -22.863360, 95.452267, a_c_alligator_01 / target (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.810131, -24.136625, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.295290, -22.893594, 95.452200, a_c_alligator_01 / target (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.651513, -23.719278, 95.088000, p_cs_pelt_xlarge_alligator / skin (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.386614, -23.776116, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.228200, -22.912800, 95.339423, a_c_alligator_01 / target (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-134.229762, -23.554079, 96.015659, None / camera (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), null
-135.192529, -22.875265, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.448302, -22.813474, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.448505, -22.885394, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.063393, -22.781659, 93.949873, p_cs_pelt_xlarge_alligator / skin (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-134.544318, -22.379872, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-134.575998, -22.472653, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-135.344120, -23.686855, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-134.811072, -21.738371, 96.088000, female_skeleton / player (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-134.969690, -22.155718, 95.088000, p_cs_pelt_xlarge_alligator / skin (mp_mech_skin@female@alligator_l_skin.yas) (patchpack002), 4cc922
-1.674556, 87.211182, 7.340859, female_skeleton / player (mp_mech_skin@female@alligator_s_skin.yas) (patchpack002), 4cc922
-1.470000, 87.000000, 6.522993, a_c_alligator_03 / target (mp_mech_skin@female@alligator_s_skin.yas) (patchpack002), 4cc922
-1.341266, 86.900740, 5.935980, p_cs_alligatorpelt_large / pelt_a (mp_mech_skin@female@alligator_s_skin.yas) (patchpack002), 4cc922
-1.470000, 87.000000, 6.340859, p_cs_pelt_medlarge / pelt_b (mp_mech_skin@female@alligator_s_skin.yas) (patchpack002), c92222
-2.758947, 74.403033, 8.653408, None / camera (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), null
0.009971, 72.902145, 9.000000, female_skeleton / player (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), 4cc922
-0.800000, 71.900000, 8.730000, a_c_alligator_02 / target (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), 4cc922
-0.876625, 74.234156, 8.200360, p_alligato_tooth01x / tooth (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), c92222
1.848905, 74.297585, 8.306993, None / camera (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), null
-1.332535, 74.528980, 9.000000, female_skeleton / player (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), 4cc922
0.646213, 71.884751, 9.000000, female_skeleton / player (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), 4cc922
-0.800000, 71.900000, 8.364267, a_c_alligator_02 / target (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), 4cc922
0.200000, 71.900000, 8.000000, p_cs_bullgator_xlarge_roll / skin (mp_mech_skin@female@alligator_xl_skin.yas) (patchpack002), c92222
-26.040090, 1.474813, 7.218554, player_zero / player (mp_mech_skin@female@armadillo_skin.yas) (patchpack002), 4cc922
-26.040090, 1.474813, 7.218554, a_c_armadillo_01 / target (mp_mech_skin@female@armadillo_skin.yas) (patchpack002), c92222
-26.040090, 1.474813, 7.218554, p_cs_pelt_med_armadillo / reward (mp_mech_skin@female@armadillo_skin.yas) (patchpack002), c92222
0.000000, 0.000000, 0.000000, player_zero / player (mp_mech_skin@female@badger_skin.yas) (patchpack002), 4cc922
-0.314896, 0.278970, 0.211069, a_c_badger_01 / target (mp_mech_skin@female@badger_skin.yas) (patchpack002), c92222
0.000000, 0.000000, 0.000000, p_cs_pelt_med_badger / reward (mp_mech_skin@female@badger_skin.yas) (patchpack002), 4cc922
0.000000, 0.000000, 0.000000, a_c_badger_01 / target (mp_mech_skin@female@badger_skin.yas) (patchpack002), c92222
0.000000, -0.000001, -0.000006, player_zero / player (mp_mech_skin@female@badger_skin.yas) (patchpack002), 4cc922
0.356313, 0.123466, 0.227643, p_cs_pelt_med_badger / reward (mp_mech_skin@female@badger_skin.yas) (patchpack002), 4cc922
-0.837897, 0.162789, -0.862094, a_c_badger_01 / target (mp_mech_skin@female@badger_skin.yas) (patchpack002), c92222
262.566813, -24.046283, 9.591548, p_cs_pelt_medlarge / pelt (mp_mech_skin@female@beaver_skin.yas) (patchpack002), c92222
262.872904, -23.821670, 10.649779, female_skeleton / player (mp_mech_skin@female@beaver_skin.yas) (patchpack002), 4cc922
262.439500, -23.923990, 9.809941, a_c_beaver_01 / target (mp_mech_skin@female@beaver_skin.yas) (patchpack002), 4cc922
262.748413, -24.335871, 9.603429, p_cs_pelt_large / pelt (mp_mech_skin@female@bighornram_skin.yas) (patchpack002), c92222
263.251152, -23.719186, 10.649779, female_skeleton / player (mp_mech_skin@female@bighornram_skin.yas) (patchpack002), 4cc922
262.439500, -23.923990, 10.326461, a_c_bighornram_01 / target (mp_mech_skin@female@bighornram_skin.yas) (patchpack002), 4cc922
262.757108, -24.352806, 9.607545, p_cs_pelt_large / pelt (mp_mech_skin@female@boar_skin.yas) (patchpack002), c92222
263.216223, -23.651163, 10.659644, player_zero / player (mp_mech_skin@female@boar_skin.yas) (patchpack002), 4cc922
262.439500, -23.923990, 10.050817, a_c_boar_01 / target (mp_mech_skin@female@boar_skin.yas) (patchpack002), 4cc922
262.858017, -24.549331, 9.623716, p_cs_pelt_large / pelt (mp_mech_skin@female@buck_skin.yas) (patchpack002), c92222
263.251151, -23.719186, 10.649779, female_skeleton / player (mp_mech_skin@female@buck_skin.yas) (patchpack002), 4cc922
262.439500, -23.923990, 10.326461, a_c_buck_01 / buck (mp_mech_skin@female@buck_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 7.415108, s_cs_californiafeather_01x / reward (mp_mech_skin@female@california_condor_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 7.415108, player_zero / player (mp_mech_skin@female@california_condor_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 7.415108, a_c_californiacondor_01 / target (mp_mech_skin@female@california_condor_skin.yas) (patchpack002), c92222
-204.670657, -209.950658, 7.401095, s_cs_californiafeather_01x / reward (mp_mech_skin@female@california_condor_skin.yas) (patchpack002), 4cc922
-205.503235, -209.407927, 6.792804, a_c_californiacondor_01 / target (mp_mech_skin@female@california_condor_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.360965, a_c_chicken_01 / target (mp_mech_skin@female@chicken_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.360965, p_cs_rag01x / rag (mp_mech_skin@female@chicken_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.360965, p_cs_duckmeat02x / meat (mp_mech_skin@female@chicken_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.360965, female_skeleton / plr (mp_mech_skin@female@chicken_skin.yas) (patchpack002), 4cc922
-1.072606, 75.526562, 7.151507, s_cs_smalllfeather01x / feathers_b (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), c92222
-1.074805, 75.538695, 7.139608, s_cs_smalllfeather01x / feathers_a (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), c92222
-2.075863, 75.346731, 6.851889, a_c_cormorant_01 / target (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), c92222
-1.485376, 75.285931, 7.340965, female_skeleton / plr (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), 4cc922
-1.470000, 75.300000, 7.340965, s_cs_smalllfeather01x / feathers_b (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.340965, s_cs_smalllfeather01x / feathers_a (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.340965, a_c_cormorant_01 / target (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.340965, female_skeleton / plr (mp_mech_skin@female@cormorant_skin.yas) (patchpack002), 4cc922
447.848965, 31.301155, 7.863253, None / camera (mp_mech_skin@female@cougar_skin.yas) (patchpack002), null
446.318756, 31.654941, 8.350754, female_skeleton / player (mp_mech_skin@female@cougar_skin.yas) (patchpack002), 4cc922
447.086700, 31.541510, 7.730755, a_c_cougar_01 / target (mp_mech_skin@female@cougar_skin.yas) (patchpack002), 4cc922
447.371929, 30.716195, 7.350704, p_cs_pelt_large / pelt (mp_mech_skin@female@cougar_skin.yas) (patchpack002), c92222
447.285553, 30.214602, 8.306479, female_skeleton / player (mp_mech_skin@female@cougar_skin.yas) (patchpack002), 4cc922
262.678363, -24.034897, 9.623716, p_cs_pelt_large / pelt (mp_mech_skin@female@coyote_skin.yas) (patchpack002), c92222
262.856044, -23.560199, 10.649779, female_skeleton / player (mp_mech_skin@female@coyote_skin.yas) (patchpack002), 4cc922
262.439500, -23.923990, 10.028894, a_c_coyote_01 / target (mp_mech_skin@female@coyote_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 7.644000, p_cs_eaglefeather04x / reward (mp_mech_skin@female@crane_whooping_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 7.644000, player_zero / player (mp_mech_skin@female@crane_whooping_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 7.644000, a_c_cranewhooping_01 / target (mp_mech_skin@female@crane_whooping_skin.yas) (patchpack002), c92222
-204.673931, -209.930161, 7.624184, p_cs_eaglefeather04x / reward (mp_mech_skin@female@crane_whooping_skin.yas) (patchpack002), 4cc922
-205.511942, -209.408355, 7.032043, a_c_cranewhooping_01 / target (mp_mech_skin@female@crane_whooping_skin.yas) (patchpack002), c92222
262.748396, -24.335839, 9.603441, p_cs_pelt_large / pelt (mp_mech_skin@female@deer_skin.yas) (patchpack002), c92222
262.439500, -23.923990, 10.326461, a_c_deer_01 / deer (mp_mech_skin@female@deer_skin.yas) (patchpack002), 4cc922
263.251152, -23.719186, 10.649779, female_skeleton / player (mp_mech_skin@female@deer_skin.yas) (patchpack002), 4cc922
-1.470000, 75.300000, 7.360965, a_c_duck_01 / target (mp_mech_skin@female@duck_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.360965, p_cs_rag01x / rag (mp_mech_skin@female@duck_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.360965, p_cs_duckmeat02x / meat (mp_mech_skin@female@duck_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.361505, female_skeleton / plr (mp_mech_skin@female@duck_skin.yas) (patchpack002), 4cc922
-1.470000, 75.300000, 7.360965, female_skeleton / plr (mp_mech_skin@female@duck_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 85.913990, p_cs_eaglefeather04x / reward (mp_mech_skin@female@eagle_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 85.913990, player_zero / player (mp_mech_skin@female@eagle_skin.yas) (patchpack002), 4cc922
-204.865100, -209.927200, 85.913990, a_c_eagle_01 / target (mp_mech_skin@female@eagle_skin.yas) (patchpack002), c92222
-204.670597, -209.950883, 85.899817, p_cs_eaglefeather04x / reward (mp_mech_skin@female@eagle_skin.yas) (patchpack002), 4cc922
-205.412097, -209.697495, 85.226173, a_c_eagle_01 / target (mp_mech_skin@female@eagle_skin.yas) (patchpack002), c92222
-1.470000, 75.300000, 7.350962, female_skeleton / player (mp_mech_skin@female@egret_skin.yas) (patchpack002), 4cc922
-1.470000, 75.300000, 7.350962, a_c_egret_01 / target (mp_mech_skin@female@egret_skin.yas) (patchpack002), c92222
262.678359, -24.034848, 8.462468, p_cs_pelt_medlarge / pelt (mp_mech_skin@female@fox_skin.yas) (patchpack002), c92222
262.856040, -23.560150, 9.488531, female_skeleton / player (mp_mech_skin@female@fox_skin.yas) (patchpack002), 4cc922
262.439500, -23.923990, 8.867646, a_c_fox_01 / target (mp_mech_skin@female@fox_skin.yas) (patchpack002), 4cc922
-13.979300, 16.418920, 15.474440, female_skeleton / player (mp_mech_skin@female@gila_skin.yas) (patchpack002), 4cc922
-14.007816, 15.975495, 15.670905, a_c_gilamonster_01 / target (mp_mech_skin@female@gila_skin.yas) (patchpack002), c92222
-13.979300, 16.418920, 15.474440, p_cs_gilamonsterpelt01x / reward (mp_mech_skin@female@gila_skin.yas) (patchpack002), 4cc922
-13.979300, 16.418920, 15.474440, a_c_gilamonster_01 / target (mp_mech_skin@female@gila_skin.yas) (patchpack002), c92222
-13.979197, 16.418923, 15.474440, female_skeleton / player (mp_mech_skin@female@gila_skin.yas) (patchpack002), 4cc922
-14.327813, 16.627702, 15.704145, p_cs_gilamonsterpelt01x / reward (mp_mech_skin@female@gila_skin.yas) (patchpack002), 4cc922
