x, y, z, filename.yas (path), marker
2720.63, -1230.3, 64.58, script@rcm@dopn@leadin@rsc_2@base.yas (anim_0), 4cc922
2720.63, -1230.3, 64.58, script@rcm@dopn@leadin@rsc_2@leadin.yas (anim_0), 4cc922
2720.81, -1230.39, 64.58, script@rcm@dopn@leadout@rsc_2@base.yas (anim_0), 4cc922
2720.81, -1230.39, 64.58, script@rcm@dopn@leadout@rsc_2@exit.yas (anim_0), 4cc922
2720.417, -245.3387, 41.1533, script@mp@freemode_events@supply_train@bluegill.yas (mp005), n/a
2720.815, -1283.54, 48.638, script@beat@town@pickpocket@gunsmith.yas (anim_0), 4cc922
2721.12, -1218.6, 47.18, script@story@mob1@ig@ig1_pick_pocket_p1@ig1_pick_pocket_p1_kid01.yas (anim_0), 4cc922
2721.12, -1218.6, 47.18, script@story@mob1@ig@ig1_pick_pocket_p1@ig1_pick_pocket_p1_kid02.yas (anim_0), c92222
2721.12, -1218.6, 47.18, script@story@mob1@ig@ig1_pick_pocket_p1@ig1_pick_pocket_p1_player.yas (anim_0), 4cc922
2721.12, -1218.6, 47.18, script@story@mob1@ig@ig8_group_ask_1_p1@ig8_group_ask_1_p1.yas (anim_0), 4cc922
2721.12, -1218.6, 47.18, script@story@mob1@ig@ig27_crowd_avoid@ig27_crowd_avoid.yas (anim_0), 4cc922
2725.66, -1176.87, 51.72, script@rcm@fma@ig@rc4_ig12@rc4_ig12.yas (anim_0), 4cc922
2725.66, -1176.87, 51.72, script@story@mob1@ig@ig5_urchin_trolley@ig5_urchin_trolley.yas (anim_0), 4cc922
2725.66, -1176.87, 51.72, script@story@mob1@ig@ig6_urchin_hide_idle@ig6_urchin_hide_idle.yas (anim_0), 4cc922
2725.66, -1176.87, 51.72, script@story@mob1@ig@ig26_crowd_point@ig26_crowd_point.yas (anim_0), 4cc922
2725.7107, -1394.9624, 46.723656, script@load_screens@loc@p15a.yas (anim_0), n/a
2725.9097, -1067.0289, 47.399536, script@story@mob2@ig@ig_18@ig_18.yas (anim_0), 4cc922
2726, -1072, 45.88, script@story@mob2@ig@ig_17_covershoot@ig17_covershoot.yas (anim_0), 4cc922
2726.7227, -1058.6381, 47.090836, scenario@randomevent@grave_robbers@playerloot_base.yas (anim_0), 4cc922
2726.7227, -1058.6381, 47.090836, scenario@randomevent@grave_robbers@playerloot_enter.yas (anim_0), 4cc922
2727.98, -1052.702, 44.13252, script@story@mob2@ig@ig_3@ig_3.yas (anim_0), 4cc922
2727.434, -1229.163, 49.3678, script@beat@town@injuredrider@droffice@dr_main.yas (anim_0), 4cc922
2730.663, -1068.4485, 45.895, script@story@mob2@ig@ig_16@ig16_actionleft.yas (anim_0), 4cc922
2731.15, -1229.97, 50.38, script@rcm@dopn@ig@ig4_rsc2_enterdoctorsoffice@ig4_arthurleansonwindow.yas (anim_0), 4cc922
2731.15, -1229.97, 50.38, script@rcm@dopn@ig@ig4_rsc2_enterdoctorsoffice@ig4_arthursitsinchair.yas (anim_0), c92222
2731.15, -1229.97, 50.38, script@rcm@dopn@ig@ig4_rsc2_enterdoctorsoffice@ig4_doctorshowsup.yas (anim_0), 4cc922
2731.15, -1229.97, 50.38, script@rcm@dopn@ig@ig4_rsc2_enterdoctorsoffice@ig4_receptionistcallsdr.yas (anim_0), 4cc922
2732.476, -1361.414, 45.345, script@beat@town@darkalleyambush@thug2.yas (anim_0), 4cc922
2733.378, -1055.7325, 45.8675, script@story@mob2@ig@ig_16@ig16_actionright.yas (anim_0), 4cc922
2734.555, -1089.767, 45.88, script@story@mob2@ig@ig_14@ig14_john_reacts.yas (anim_0), 4cc922
2734.613, -1121.733, 39.8153, script@mp@photo_studio@2chairs.yas (mp005), 4cc922
2734.613, -1121.733, 39.8153, script@mp@photo_studio@aimpistols_row.yas (mp005), 4cc922
2735.55, -1071.639, 46.38, script@story@mob2@ig@ig_7@ig_7_walkdownhill.yas (anim_0), 4cc922
2735.55, -1065.46, 45.88, script@mpstory@mpout4@ig@ig5_graveyard_mpgun2_ig5_graveyard_p2_p2.yas (mp005), 4cc922
2735.55, -1065.47, 45.88, script@mpstory@mpout4@ig@ig5_graveyard_mpgun2_ig5_graveyard_p2_p1.yas (mp005), 4cc922
2735.55, -1065.47, 45.88, script@story@mob2@ig@ig_7@ig_7_rideintotown.yas (anim_0), 4cc922
2735.55, -1065.47, 45.8725, script@story@mob2@ig@ig_11@ig11_cemetery_drunk_guy.yas (anim_0), 4cc922
2735.55, -1065.48, 45.88, script@story@mob2@ig@ig_10@ig10_lady_praying.yas (anim_0), 4cc922
2735.88, -1431.98, 44.35, script@rcm@fma@ig@rc6_ig3@rc6_ig3.yas (anim_0), 4cc922
2735.88, -1431.98, 44.35, script@rcm@fma@ig@rc6_ig4@rc6_ig4.yas (anim_0), 4cc922
2735.88, -1431.98, 44.35, script@rcm@fma@ig@rc6_ig5@rc6_ig5.yas (anim_0), 4cc922
2735.88, -1431.98, 44.35, script@rcm@fma@ig@rc6_ig6@rc6_ig6.yas (anim_0), 4cc922
2735.88, -1431.98, 44.35, script@rcm@fma@ig@rc6_ig7_check_out_prostitute@ig7_check_out_prostitute.yas (anim_0), 4cc922
2735.876, -1431.9802, 44.3515, cutscene@mar6_rsc3.yas (anim_0), 4cc922
2735.916, -1347.239, 45.2476, script@beat@town@malestaunting@deadend.yas (anim_0), 4cc922
2735.916, -1347.239, 45.2476, script@beat@town@malestaunting@deadendb.yas (anim_0), 4cc922
2737.74, -1364.41, 45.37, cutscene@mob3_int.yas (anim_0), 4cc922
2737.75, -1364.41, 45.37, script@story@mob3@leadin@int@leadin_back.yas (anim_0), 4cc922
2737.75, -1364.41, 45.37, script@story@mob3@leadin@int@leadin_front.yas (anim_0), 4cc922
2737.75, -1364.409, 45.37, script@story@mob3@leadin@int@base.yas (anim_0), 4cc922
2737.874, -1067.4305, 45.89, 0xC5E8273F.yas (anim_0), 4cc922
2738.32, -1207.37, 49.69, cutscene@rfma_rc2.yas (anim_0), 4cc922
2738.32, -1207.37, 49.69, script@rcm@fma@ig@rc2_ig1_door_bang@rc2_ig1_door_bang.yas (anim_0), 4cc922
2738.32, -1207.37, 49.69, script@rcm@fma@ig@rc2_ig2_drag_out@rc2_ig2_drag_out.yas (anim_0), 4cc922
2738.32, -1207.37, 49.69, script@rcm@fma@ig@rc2_ig3_threaten_loops@rc2_ig3_threaten_loops.yas (anim_0), 4cc922
2738.32, -1207.37, 49.69, script@rcm@fma@leadin@rc2@kill_reaction.yas (anim_0), 4cc922
2739.89, -1061.66, 44.18, script@story@mob2@ig@ig_2@actiona.yas (anim_0), 4cc922
2739.89, -1061.66, 44.18, script@story@mob2@ig@ig_2@actionb.yas (anim_0), 4cc922
2739.89, -1061.66, 44.18, script@story@mob2@ig@ig_2@ig_2.yas (anim_0), 4cc922
2739.89, -1061.66, 44.18, script@story@mob2@ig@ig_5@ig_5_short.yas (anim_0), 4cc922
2739.89, -1061.66, 45.19, script@story@mob2@ig@ig_5@ig_5.yas (anim_0), 4cc922
2739.89, -1061.66, 46.53, script@story@mob2@ig@ig_23@ig23_escape.yas (anim_0), 4cc922
2739.89, -1061.66, 46.53, script@story@mob2@ig@ig_29@ig29_pick_up_robbers_stash.yas (anim_0), 4cc922
2739.89, -1061.66, 46.53, script@story@mob2@ig@ig_30@ig30_john_hold_open_gate.yas (anim_0), 4cc922
2739.89, -1061.66, 46.53, script@story@mob2@leadin@mcs_1@leadin.yas (anim_0), n/a
2739.89, -1061.66, 46.53, script@story@mob2@leadin@mcs_1@leadin_front2.yas (anim_0), n/a
2739.89, -1061.66, 46.53, script@story@mob2@leadin@mcs_1@leadin_left.yas (anim_0), n/a
2739.89, -1061.66, 46.53, script@story@mob2@leadin@mcs_1@leadin_left_90.yas (anim_0), n/a
2739.89, -1061.66, 46.53, script@story@mob2@leadin@mcs_1@leadin_right.yas (anim_0), n/a
2739.89, -1061.66, 46.53, script@story@mob2@leadin@mcs_1@leadin_right_90.yas (anim_0), n/a
2739.89, -1061.66, 46.53, script@story@mob2@leadin@mcs_1@leadin_right_front.yas (anim_0), n/a
2739.89, -1061.66, 46.525, cutscene@mob2_mcs_1.yas (anim_0), 4cc922
2739.888, -1061.713, 46.4475, script@story@mob2@ig@ig_4@ig_4.yas (anim_0), 4cc922
2741.75, -1205.75, 45.35, cutscene@rdopn_rsc_1a.yas (anim_0), 4cc922
2742.822, 1994.221, 161.938, script@proc@homerobberies@rocky@player_sits_base.yas (anim_0), 4cc922
2742.822, 1994.221, 161.938, script@proc@homerobberies@rocky@player_sits_enter_l.yas (anim_0), 4cc922
2742.822, 1994.221, 161.938, script@proc@homerobberies@rocky@player_sits_enter_r.yas (anim_0), 4cc922
2742.822, 1994.221, 161.9375, script@proc@homerobberies@rocky@player_sits.yas (anim_0), 4cc922
2743.4, -1369.49, 46.38, script@beat@town@darkalleyambush@followme.yas (anim_0), 4cc922
2744.35, -1074.785, 45.8436, script@story@mob2@ig@ig_8@ig_8.yas (anim_0), 4cc922
2745.659, -1410.223, 44.47, script@story@nbd1@ig@ig_13_distraction@distraction.yas (anim_0), 4cc922
2745.659, -1410.223, 44.466, 0xCA010E8E.yas (anim_0), 4cc922
2745.659, -1410.223, 44.466, script@story@nbd1@ig@ig_13_distraction@distraction_arthur_dutch.yas (anim_0), 4cc922
2745.659, -1410.223, 44.466, script@story@nbd1@ig@ig_13_distraction@ig13_distraction.yas (anim_0), 4cc922
2745.659, -1410.223, 44.466, script@story@nbd1@ig@ig_13_distraction@ig13_distraction_goon_idles.yas (anim_0), 4cc922
2745.659, -1410.232, 44.466, 0x7C6B3E8F.yas (anim_0), 4cc922
2746.238, -1216.28, 48.449, script@rcm@dopn@ig@ig3_steadying@ig3_steadying.yas (anim_0), 4cc922
2746.883, -1270.625, 49.8, cutscene@rcldn_rsc6.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@base.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@base_dialogue.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@leadin_back_l.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@leadin_back_r.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@leadin_front.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@leadin_front_l.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@leadin_front_r.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@leadin_left.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadin@rsc6@leadin_right.yas (anim_0), 4cc922
2747, -1270.8, 49.8, script@rcm@cldn@leadout@rsc6@leadout.yas (anim_0), 4cc922
2747, -1270.83, 49.8, script@rcm@cld2@leadin@rsc1@ilo.yas (anim_0), 4cc922
2747, -1270.83, 49.8, script@rcm@cldn@ig@rsc6_ig1_conversationwithpriest@conversation.yas (anim_0), 4cc922
2747, -1270.84, 49.8, script@rcm@rcld2@ig@rsc1_ig1@calderon_asking_for_money.yas (anim_0), 4cc922
2747, -1270.84, 49.8, script@rcm@rcld2@ig@rsc1_ig2@arthur_give_food.yas (anim_0), 4cc922
2747, -1270.8352, 49.8, cutscene@rcld2_rsc1.yas (anim_0), 4cc922
2748.6, 1686.5, 152.1, 0x71D23595.yas (mp008), 4cc922
2749.25, -1343.48, 59.11, script@rcm@fma@ig@rc6_ig2@rc6_ig2.yas (anim_0), n/a
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@back.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@back_left.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@base.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@callover.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@front.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@front_left.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@front_right.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@left.yas (anim_0), 4cc922
2749.249, -1343.479, 59.11, script@rcm@fma@leadin@rc6@right.yas (anim_0), 4cc922
2749.2493, -1343.479, 59.10986, cutscene@rfma_rc6.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, 0x387C00EE.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, cutscene@mob3_mcs1.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, cutscene@trn4_mcs1.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@ig@ig1_dutch_holds_up_cashier@ig1_dutch_holds_up_cashier.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@ig@ig2_lenny_searches@ig2_lenny_searches_action.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@ig@ig2_lenny_searches@ig2_lenny_searches_dutch.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@ig@ig2_lenny_searches@ig2_lenny_searches_lenny.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@ig@ig4_customer_flees@ig4_customer_flees.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@ig@ig5_cashier_opens_safe@ig5_cashier_opens_safe_cashier.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@ig@ig5_cashier_opens_safe@ig5_cashier_opens_safe_dutch.yas (anim_0), 4cc922
2752.38, -1394.04, 49.18, script@story@mob3@leadout@int@dutch_lenny.yas (anim_0), 4cc922
2752.38, -1394.04, 49.179, script@story@mob3@leadin@mcs1@leadin.yas (anim_0), 4cc922
2753.7, -1218.7, 49.6, script@beat@town@policechase@wallgrab.yas (anim_0), 4cc922
2753.92, -1392.76, 49.18, script@story@nbd1@ig@ig_33_dutchguardsahead@ig_33_dutchguardsahead.yas (anim_0), 4cc922
2753.696, 2007.061, 163.08, script@proc@homerobberies@rocky@shooting_practice.yas (anim_0), 4cc922
2753.4438, -1066.864, 45.83, script@story@mob2@ig@ig_15@ig15_bats_react_john.yas (anim_0), 4cc922
2754.522, -1383.792, 45.202, 0x7CD46FF8.yas (anim_0), 9D00FF
2754.676, -1410.892, 49.4876, script@fast_travel@establisher@stagecoach@saintdenis.yas (anim_0), n/a
2755.451, 2184.964, 156.7328, script@common@cnv_camp@grief@knockout@knockout.yas (anim_0), 4cc922
2755.6877, -1066.864, 45.83, script@story@mob2@ig@ig_15@ig15_bats_react_arthur.yas (anim_0), 4cc922
2756.5, 1338.9, 88.5, script@story@fin2@ig@endcredits@shot12.yas (anim_0), n/a
2758.6, -14.1, 48.35, script@specialped@pdswo_swamp_weirdo_sonny@ig@ig_3@ig_3.yas (anim_0), 4cc922
2759.7073, 2194.2761, 155.89502, script@ambient@town@whore_give_money_madam@action.yas (anim_0), 4cc922
2760.73, -1351.85, 45.33, script@beat@town@streetkids@man.yas (PS4), 4cc922
2760.73, -1351.85, 45.33, script@beat@town@streetkids@nun.yas (PS4), 4cc922
2760.76, -1222.63, 48.56, script@story@mob1@ig@ig11_knock_over_2@ig11_knock_over_2.yas (anim_0), 4cc922
2761.6, -1439.9, 52.2, script@cme@mar6_cme_end.yas (anim_0), n/a
2762.16, 1377.77, 68.93, cutscene@lsmin_mcs1.yas (anim_0), 4cc922
2762.16, 1377.77, 68.93, script@proc@loansharking@miner@leadin@mcs1@leadin.yas (anim_0), 4cc922
2763, -1065.6, 46.6, script@mp@establishers@saintdenis_cemetary.yas (patchpack002), n/a
2764.2373, -1291.7759, 49.621727, script@beat@town@streetkids@law.yas (PS4), 4cc922
2766.2, 2101.6, 166.2, script@mp@bounty@legendary@lbedw@ig@lbdew_fm_ext3@lbedw_fm_ext3.yas (mp008), 4cc922
2769, -1450.8, 47.3, script@mp@establishers@saintdenis_station.yas (patchpack002), n/a
2769.2, -1420.1, 42.956, script@story@nbd1@leadin@ext@base.yas (anim_0), 4cc922
2769.2, -1420.1, 42.956, script@story@nbd1@leadin@ext@leadin_front.yas (anim_0), 4cc922
2769.2, -1420.1, 42.956055, cutscene@nbd1_ext.yas (anim_0), 4cc922
2769.19, -1297.44, 45.75, script@specialped@pdsdv_vampire@ig@ig_1_confront@ig_1_confront.yas (anim_0), 4cc922
2775.321, -1169.4814, 47.4325, script@rcm@dopn@ig@ig_animallocations@location_1.yas (anim_0), 4cc922
2776.47, 517.9602, 67.11583, 0x5F5AECB1.yas (mp005), 4cc922
2778.515, -1165.769, 47.3451, script@beat@town@pickpocket@slamgate.yas (anim_0), 4cc922
2780.56, 1396.2823, 69.39444, script@mp@establishers@annesburg_mine.yas (patchpack002), n/a
2780.278, -1090.282, 45.86, script@story@mob2@ig@ig_20@ig20_run_to_gate.yas (anim_0), 4cc922
2781.8457, -1337.6724, 45.5, script@rcm@dopn@ig@ig_animallocations@location_3.yas (anim_0), 4cc922
2786.5, 2245.3, 155.7, script@mp@bounty@legendary@lbedw@ig@lbdew_fm_ext1@lbedw_fm_ext1.yas (mp008), 4cc922
2786.573, -1259.868, 46.495, script@rcm@dopn@ig@ig_animallocations@location_2.yas (anim_0), 4cc922
2792.968, 1347.938, 72.249, script@rcm@edw2@ig@stage_01@ig1_archiearmlock.yas (anim_0), 4cc922
2792.968, 1347.938, 72.249, script@rcm@edw2@leadin@s1@mcs1@leadin.yas (anim_0), 4cc922
2792.968, 1347.938, 72.2487, cutscene@redw2_s1_ext.yas (anim_0), 4cc922
2792.968, 1347.938, 72.2487, cutscene@redw2_s1_mcs1.yas (anim_0), 4cc922
2793.65, -1208.77, 53.61, cutscene@mob1_mcs3.yas (anim_0), 4cc922
2793.65, -1208.77, 53.61, script@story@mob1@ig@ig12_gate_lock_p1@ig12_gate_lock_p1.yas (anim_0), 4cc922
2793.65, -1208.77, 53.61, script@story@mob1@ig@ig13_higher_taunt_p1@ig13_higher_taunt_p1.yas (anim_0), 4cc922
2793.65, -1208.77, 53.61, script@story@mob1@ig@ig14_rooftop_run_p1@ig14_rooftop_run_p1.yas (anim_0), 4cc922
2793.65, -1208.77, 53.61, script@story@mob1@ig@ig15_transition_to_ground_p1@ig15_transition_to_ground_p1.yas (anim_0), 4cc922
2793.65, -1208.77, 53.61, script@story@mob1@ig@ig16_corner_taunt_p1@ig16_corner_taunt_p1.yas (anim_0), 4cc922
2793.77, 852.71, 73.38, script@beat@wilderness@discoverables@roadside_brothel@roadside_brothel.yas (anim_0), 4cc922
2793.112, -1173.748, 46.9239, script@beat@town@ratinfestation@saloon.yas (anim_0), 4cc922
2793.112, -1173.748, 46.9239, script@beat@town@ratinfestation@saloonwindow.yas (anim_0), 4cc922
2793.7278, -1177.7075, 48.18832, script@cme@ind3_cme_shot5.yas (anim_0), n/a
2794.646, -1167.594, 46.9289, script@beat@town@slum_ambush@bartenderserve.yas (anim_0), 4cc922
2794.646, -1167.594, 46.9289, script@beat@town@slum_ambush@bartenderserve_player.yas (anim_0), 4cc922
2795.3518, 2351.3848, 157.92783, script@establisher@roanoke_fall_2.yas (anim_0), n/a
2801.41, -1168.59, 48.2, script@beat@town@ratinfestation@rat_2.yas (anim_0), 4cc922
2801.41, -1168.59, 48.2, script@beat@town@ratinfestation@rat_3.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, cutscene@rfma_rc1.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, cutscene@rfma_rc1_p1a1_t08.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@beat@town@ratinfestation@rat.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@beat@town@slum_ambush@ig1_woman_leads_to_ambush.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@beat@town@slum_ambush@playerenterbar.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@proc@bountyhunting@stdenissaloon@saloon@flee.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@proc@bountyhunting@stdenissaloon@saloon@question.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@proc@bountyhunting@stdenissaloon@saloon@trippingped.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@rcm@fma@leadin@rc1@ilo.yas (anim_0), 4cc922
2801.41, -1168.59, 48.19, script@rcm@hlp2@ig@ig_2_bareknuckleguy.yas (anim_0), 4cc922
2801.41, -1168.589, 48.19, cutscene@dst5_int.yas (anim_0), 4cc922
2801.41, -1168.589, 48.19, script@story@dst5@leadin@int@base.yas (anim_0), 4cc922
2801.41, -1168.589, 48.19, script@story@dst5@leadin@int@leadin.yas (anim_0), 4cc922
2801.41, -1168.589, 48.19, script@story@dst5@leadin@int@static_scene_props.yas (anim_0), 4cc922
2801.414, -1168.59, 48.193, cutscene@gng2_int.yas (anim_0), 4cc922
2801.414, -1168.59, 48.193, script@story@gng2@leadin@int@base.yas (anim_0), 4cc922
2801.414, -1168.59, 48.193, script@story@gng2@leadin@int@base_props.yas (anim_0), 4cc922
2801.414, -1168.59, 48.193, script@story@gng2@leadin@int@leadin_backdoor.yas (anim_0), 4cc922
2801.414, -1168.59, 48.193, script@story@gng2@leadin@int@leadin_frontdoor.yas (anim_0), 4cc922
2802.6, 2126.4, 156.19, script@mp@bounty@legendary@lbedw@ig@lbdew_fm_ext2@lbedw_fm_ext2.yas (mp008), 4cc922
2803.35, 431.88, 55.25, script@story@gng2@ig@ig10_sadie_climb_balloon_rope@ig_10_sadie_climb_balloon_rope.yas (anim_0), 4cc922
2805.717, 2307.81, 157.3135, script@fast_travel@loc@fast_travel_loc_i15a.yas (anim_0), n/a
2807.51, -1336.4, 46.5, script@story@ind2@leadin@int@base.yas (anim_0), 4cc922
2807.51, -1336.4, 46.5, script@story@ind2@leadin@int@idle_a.yas (anim_0), 4cc922
2807.51, -1336.4, 46.5, script@story@ind2@leadin@int@leadin_left.yas (anim_0), 4cc922
2807.51, -1336.4, 46.5, script@story@ind2@leadin@int@leadin_right.yas (anim_0), 4cc922
2807.51, -1336.4, 46.5, script@story@ind2@leadin@int@leadin_right_center.yas (anim_0), 4cc922
2807.51, -1336.4, 46.5, script@story@ind2@leadout@int@leadout.yas (anim_0), 4cc922
2807.819, 1122.583, 50.60939, script@fast_travel@loc@fast_travel_loc_k15a.yas (anim_0), n/a
2807.7551, -1226.3702, 50.20552, script@timelapse@rcldn1_timelapse.yas (anim_0), n/a
2810.09, -1192.34, 45.43, cutscene@rdopn_rsc_1.yas (anim_0), 4cc922
2812.4614, -1103.7614, 46.304314, script@timelapse@rcldn2_timelapse.yas (anim_0), n/a
2814.948, 287.3711, 48.85324, 0x52D8D3AD.yas (mp005), 4cc922
2820.023, -1045.932, 50.83181, script@fast_travel@establisher@town@saint_denis_4.yas (anim_0), n/a
2822.4, 2150.2, 155.9167, script@mp@outlaw@legendary@lom_ind@respawn@lomin_fm_ext3.yas (mp009), 4cc922
2822.06, -1187.41, 44.38, 0x8CEAD401.yas (anim_0), 4cc922
2822.06, -1187.41, 44.38, script@rcm@cldn@ig@rsc3_ig2_restingthief@rsc3_ig2_restingthief.yas (anim_0), 4cc922
2823.32, -1108.01, 46.5, cutscene@rcldn_rsc4.yas (anim_0), 4cc922
2823.32, -1108.01, 46.5, script@rcm@cldn@ig@rsc4_ig1_learningtoread@learningtoread.yas (anim_0), 4cc922
2823.32, -1108.01, 46.5, script@rcm@cldn@ig@rsc4_ig3_sisterworries@rsc4_ig3_priestkids_idle.yas (anim_0), 4cc922
2823.32, -1108.01, 46.5, script@rcm@cldn@ig@rsc4_ig3_sisterworries@rsc4_ig3_sisterworries.yas (anim_0), 4cc922
2823.32, -1108.01, 46.5, script@rcm@cldn@leadin@rsc4@leadin.yas (anim_0), 4cc922
2823.36, -1314.97, 45.76, cutscene@trint_intc.yas (mp005), 4cc922
2824.491, 1328.958, 81.48647, script@fast_travel@establisher@town@annesburg_3.yas (anim_0), n/a
2825.52, 296, 49, script@mp@bounty@freeroam@obhest_vanhorn_reveal@obhest_vanhorn_reveal.yas (mp008), 4cc922
2828.018, 2372.25, 156.57, script@mp@naturalist@animal_sightings@legendary_beaver.yas (mp007), 4cc922
2828.35, -1261.02, 46.54, script@beat@town@darkalleyambush@ig1_alley_knockout.yas (anim_0), 4cc922
2828.35, -1261.016, 46.543, script@story@mob1@leadin@mcs3a@base.yas (anim_0), 4cc922
2828.35, -1261.016, 46.543, script@story@mob1@leadin@mcs3a@leadin.yas (anim_0), 4cc922
2828.35, -1261.016, 46.543, script@story@mob1@leadin@mcs3a@thief.yas (anim_0), c92222
2828.35, -1261.016, 46.5428, cutscene@mob1_mcs3a.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, cutscene@trn2_int.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@back_left.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@back_right.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@base.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@front.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@front_left.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@front_right.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@left.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadin@int@right.yas (anim_0), 4cc922
2829.985, 511.34, 64.592, script@story@trn2@leadout@int@leadout.yas (anim_0), 4cc922
2830.28, -1094.32, 48.14, script@rcm@hlp2@ig@ig3_excuseme@ig3_excuseme.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, cutscene@rrtl_rc_1.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, cutscene@rrtl_rc_5.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_1@base.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_1@leadin.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_1@leadin_ilo.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_1@leadin_right.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_4@base.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_4@leadin.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_4@leadinl.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_5@base.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_5@leadin.yas (anim_0), 4cc922
2832.43, -1051.95, 42.92, script@rcm@rtl@leadin@rc_5@leadin_playerdrop.yas (anim_0), 4cc922
2832.56, -1123.64, 45.71, script@rcm@hlp2@ig@ig9_uncle_fight_location_entry@ig9_unclefle_whattookyou.yas (anim_0), 4cc922
2832.4297, -1051.9498, 42.92, cutscene@rrtl_rc_4.yas (anim_0), 4cc922
2833.033, -1123.029, 45.706, cutscene@rhlp2_rsc2.yas (anim_0), 4cc922
2833.033, -1123.029, 45.706, cutscene@rhlp2_rsc3.yas (anim_0), 4cc922
2833.033, -1123.029, 45.706, script@rcm@hlp2@leadin@rsc_2@leadin.yas (anim_0), 4cc922
