x, y, z, debugModel / entityId (filename.yas), useSceneOrigin
1789.261896, -86.869360, 56.629747, p_cs_carrotstewsmall01x / p_cs_carrotstewsmall01x (cutscene@prhma_mcs1.yas), 4cc922
1789.265225, -87.007338, 56.646704, p_fork01x / p_fork01x^1 (cutscene@prhma_mcs1.yas), 4cc922
1789.273154, -86.842464, 56.622899, p_cs_meatstewsmall01x / p_cs_meatstewsmall01x (cutscene@prhma_mcs1.yas), 4cc922
1789.295173, -87.098534, 56.597497, p_fork01x / p_fork01x^1 (cutscene@prhma_mcs1.yas), 4cc922
1789.308338, -86.897352, 56.601898, p_cs_platestew01x / p_cs_platestew01x^2 (cutscene@prhma_mcs1.yas), 4cc922
1789.330015, -86.720253, 56.600258, p_knife04x / p_knife04x^1 (cutscene@prhma_mcs1.yas), 4cc922
1789.336000, -1354.738000, 43.127000, p_cs_book03x / p_cs_book03x (script@rcm@bnp1@ig@rsc1_ig1_beauwriting@base.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_book03x / p_cs_book03x (script@rcm@bnp1@leadin@rc1@ilo@beau_reading.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_book03x / p_cs_book03x (script@rcm@bnp1@leadin@rc1@leadin.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_book03x / p_cs_book03x (script@rcm@bnp1@leadin@rc1@leadin_left.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_book03x / p_cs_book03x (script@rcm@bnp1@leadin@rc1@leadin_right.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_envelope01x / p_cs_envelope01x (script@rcm@bnp1@ig@rsc1_ig1_beauwriting@base.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_envelope01x / p_cs_envelope01x (script@rcm@bnp1@leadin@rc1@ilo@beau_reading.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_envelope01x / p_cs_envelope01x (script@rcm@bnp1@leadin@rc1@leadin.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_envelope01x / p_cs_envelope01x (script@rcm@bnp1@leadin@rc1@leadin_left.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_envelope01x / p_cs_envelope01x (script@rcm@bnp1@leadin@rc1@leadin_right.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_letter02x / p_cs_letter02x (script@rcm@bnp1@ig@rsc1_ig1_beauwriting@base.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_letter02x / p_cs_letter02x (script@rcm@bnp1@leadin@rc1@ilo@beau_reading.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_letter02x / p_cs_letter02x (script@rcm@bnp1@leadin@rc1@leadin.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_letter02x / p_cs_letter02x (script@rcm@bnp1@leadin@rc1@leadin_left.yas), c92222
1789.336000, -1354.738000, 43.127000, p_cs_letter02x / p_cs_letter02x (script@rcm@bnp1@leadin@rc1@leadin_right.yas), c92222
1789.356545, -86.806213, 56.677328, p_knife04x / p_knife04x^1 (cutscene@prhma_mcs1.yas), 4cc922
1789.387301, -5981.232545, 78.344733, w_rifle_carcano01 / w_rifle_carcano01 (cutscene@gua2_ext.yas), 4cc922
1789.667669, -87.231092, 56.810750, cs_aberdeensister / pedsister (script@proc@homerobberies@aberdeen@drinkvignette.yas), 4cc922
1789.684928, -1307.388049, 43.803124, player_zero / arthur (cutscene@rbnp1_rc1.yas), 4cc922
1789.779607, -5984.099357, 78.554119, cs_dutch / dutch (cutscene@gua2_ext.yas), 4cc922
1789.834228, -86.886338, 56.418426, cs_aberdeenpigfarmer / aberdeenpigfarmer (cutscene@prhma_mcs1.yas), 4cc922
1789.870139, -86.919439, 56.425714, cs_aberdeenpigfarmer / aberdeenpigfarmer (cutscene@prhma_mcs1.yas), 4cc922
1789.905809, -86.943181, 56.813217, cs_aberdeenpigfarmer / pedbrother (script@proc@homerobberies@aberdeen@drinkvignette.yas), 4cc922
1789.932951, -86.930222, 55.794496, p_chair20x / p_chair20x (cutscene@prhma_mcs1.yas), 4cc922
1789.935975, -86.960625, 55.736707, cs_aberdeenpigfarmer / aberdeenpigfarmer (0xDB5256EB.yas), 4cc922
1789.935975, -86.960625, 55.736707, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@mcs_1@pullupachair.yas), 4cc922
1789.945359, -86.967624, 56.804602, cs_aberdeenpigfarmer / pedbrother (script@proc@homerobberies@aberdeen@waitdinner.yas), 4cc922
1789.958823, -86.964694, 55.797592, p_chair20x / objchairbrother (script@proc@homerobberies@aberdeen@waitdinner.yas), 4cc922
1789.959348, -86.972240, 55.800000, p_chair20x / p_chair20x (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1789.976144, -86.923040, 55.800149, p_chair20x / objchairbrother (script@proc@homerobberies@aberdeen@drinkvignette.yas), 4cc922
1789.976144, -86.923040, 55.800626, p_chair20x / objchairbrother (script@proc@homerobberies@aberdeen@drinkvignette.yas), 4cc922
1790.119128, -1310.855404, 44.817408, None / exportcamera (cutscene@rbnp1_rc1.yas), null
1790.281072, -5981.509232, 78.802132, None / exportcamera (cutscene@gua2_ext.yas), null
1790.412137, -1310.961349, 44.220824, cs_beaugray / beaugray (script@rcm@bnp1@leadout@rc1@leadout.yas), 4cc922
1790.598831, -1310.513303, 44.179500, player_zero / arthur (cutscene@rbnp1_rc1.yas), 4cc922
1790.665111, -1311.407095, 44.372907, p_cs_book03x / p_cs_book03x (cutscene@rbnp1_rc1.yas), 4cc922
1790.699321, -1311.326988, 44.401585, p_cs_envelope01x / p_cs_envelope01x (cutscene@rbnp1_rc1.yas), 4cc922
1790.750332, -1311.372941, 44.395782, p_cs_letter02x / p_cs_letter02x (cutscene@rbnp1_rc1.yas), 4cc922
1790.785653, -1311.494726, 44.201805, cs_beaugray / beaugray (script@rcm@bnp1@ig@rsc1_ig1_beauwriting@base.yas), 4cc922
1790.785653, -1311.494726, 44.201805, cs_beaugray / beaugray (script@rcm@bnp1@leadin@rc1@ilo@beau_reading.yas), 4cc922
1790.823518, -1311.345680, 44.409468, p_pen01x / p_pen01x (cutscene@rbnp1_rc1.yas), 4cc922
1790.823908, -84.500621, 56.803816, cs_aberdeenpigfarmer / pedbrother (script@proc@homerobberies@aberdeen@waitdinner.yas), 4cc922
1790.866733, -1311.217088, 44.412483, p_cs_envelope01x / p_cs_envelope01x (cutscene@rbnp1_rc1.yas), 4cc922
1790.873949, -1311.306208, 44.392361, p_cs_book03x / p_cs_book03x (cutscene@rbnp1_rc1.yas), 4cc922
1790.887544, -5989.318880, 78.538021, cs_billwilliamson / billwilliamson (cutscene@gua2_ext.yas), 4cc922
1790.932163, -1311.231736, 44.396975, p_cs_letter02x / p_cs_letter02x (cutscene@rbnp1_rc1.yas), 4cc922
1790.986564, -1311.651953, 44.176279, cs_beaugray / beaugray (cutscene@rbnp1_rc1.yas), 4cc922
1791.005784, -1311.516633, 44.201805, cs_beaugray / beaugray (script@rcm@bnp1@leadin@rc1@ilo@beau_reading.yas), 4cc922
1791.005784, -1311.516637, 44.201805, cs_beaugray / beaugray (script@rcm@bnp1@ig@rsc1_ig1_beauwriting@base.yas), 4cc922
1791.005784, -1311.516637, 44.201805, cs_beaugray / beaugray (script@rcm@bnp1@leadin@rc1@leadin.yas), 4cc922
1791.005784, -1311.516637, 44.201805, cs_beaugray / beaugray (script@rcm@bnp1@leadin@rc1@leadin_left.yas), 4cc922
1791.005784, -1311.516637, 44.201805, cs_beaugray / beaugray (script@rcm@bnp1@leadin@rc1@leadin_right.yas), 4cc922
1791.006702, -1311.265544, 44.381040, p_pen01x / p_pen01x (cutscene@rbnp1_rc1.yas), 4cc922
1791.018488, -1311.675382, 44.245379, p_cs_giftbox01x / p_cs_giftbox01x (cutscene@rbnp1_rc1.yas), 4cc922
1791.040000, -85.834000, 55.590000, p_chair05x / p_chair05x (script@proc@homerobberies@aberdeen@leadin@int@base.yas), 4cc922
1791.040000, -85.834000, 55.590000, p_chair05x / p_chair05x (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1791.040000, -85.834000, 56.590000, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@base.yas), 4cc922
1791.040000, -85.834000, 56.590000, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1791.041160, -84.483768, 56.749333, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1791.041160, -84.483769, 56.864679, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1791.041165, -84.483778, 56.797881, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_front.yas), 4cc922
1791.041165, -84.483778, 56.797881, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_left.yas), 4cc922
1791.041165, -84.483778, 56.797881, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_right.yas), 4cc922
1791.043470, -84.472056, 56.747563, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1791.154676, -84.248900, 56.742328, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1791.175010, -5989.331330, 78.486132, w_rifle_boltaction01 / w_rifle_boltaction01 (cutscene@gua2_ext.yas), 4cc922
1791.184106, -1311.492821, 44.136459, cs_beaugray / beaugray (cutscene@rbnp1_rc1.yas), 4cc922
1791.243795, -1311.495609, 44.189096, p_cs_giftbox01x / p_cs_giftbox01x (cutscene@rbnp1_rc1.yas), 4cc922
1791.267652, 1333.166052, 201.446668, a_c_wolf_small / a_c_wolf_small (script@rcm@warv@ig@stage_04@ig1_inspectwolf@ig1_inspectwolf_deadwolf.yas), 4cc922
1791.295439, -88.191501, 56.995422, None / exportcamera (cutscene@prhma_mcs1.yas), null
1791.443570, -85.763650, 55.835620, p_chair18x / p_chair18x (cutscene@prhma_mcs1.yas), 4cc922
1791.444030, -1311.133489, 44.202459, p_cs_book03x / p_cs_book03x (script@rcm@bnp1@leadout@rc1@leadout.yas), 4cc922
1791.722534, -5985.804770, 78.452374, cs_leon / leon (cutscene@gua2_ext.yas), 4cc922
1792.042197, -83.244872, 55.761539, p_door13x / p_door13x (script@proc@homerobberies@aberdeen@leadin@int@base.yas), 4cc922
1792.042197, -83.244872, 55.761539, p_door13x / p_door13x (script@proc@homerobberies@aberdeen@leadin@int@leadin_front.yas), 4cc922
1792.042197, -83.244872, 55.761539, p_door13x / p_door13x (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1792.042197, -83.244872, 55.761539, p_door13x / p_door13x (script@proc@homerobberies@aberdeen@leadin@int@leadin_left.yas), 4cc922
1792.042197, -83.244872, 55.761539, p_door13x / p_door13x (script@proc@homerobberies@aberdeen@leadin@int@leadin_right.yas), 4cc922
1792.064169, -83.223603, 55.799038, p_door13x / p_door13x (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1792.064169, -83.223803, 55.798538, p_door13x / p_door13x (cutscene@prhma_mcs1.yas), 4cc922
1792.445548, -5987.479740, 78.567273, player_zero / arthur (cutscene@gua2_ext.yas), 4cc922
1792.452240, -85.546552, 56.693590, cs_aberdeenpigfarmer / pedbrother (script@proc@homerobberies@aberdeen@porchcallover.yas), 4cc922
1792.495078, -85.540679, 55.729000, p_chair05x / p_chair05x (script@proc@homerobberies@aberdeen@leadin@int@leadin_front.yas), 4cc922
1792.495078, -85.540679, 55.729000, p_chair05x / p_chair05x (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1792.495078, -85.540679, 55.729000, p_chair05x / p_chair05x (script@proc@homerobberies@aberdeen@leadin@int@leadin_left.yas), 4cc922
1792.495078, -85.540679, 55.729000, p_chair05x / p_chair05x (script@proc@homerobberies@aberdeen@leadin@int@leadin_right.yas), 4cc922
1792.495164, -85.540736, 55.728200, p_chair05x / p_chair05x (script@proc@homerobberies@aberdeen@porchcallover.yas), 4cc922
1792.606232, -85.561086, 56.750000, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@base.yas), 4cc922
1792.606232, -85.561086, 56.750000, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@leadin_front.yas), 4cc922
1792.606232, -85.561086, 56.750000, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1792.606232, -85.561086, 56.750000, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@leadin_left.yas), 4cc922
1792.606232, -85.561086, 56.750000, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@leadin_right.yas), 4cc922
1792.757144, -83.482884, 56.762025, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1793.116313, -1309.420295, 44.660795, None / camera (script@rcm@bnp1@leadin@rc1@leadin_left.yas), null
1793.232151, -84.148238, 56.694588, cs_aberdeensister / aberdeensister (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1793.380042, -84.574686, 56.710850, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1793.389363, -84.411159, 56.717503, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1794.068410, -84.338456, 56.612007, cs_aberdeenpigfarmer / aberdeenpigfarmer (script@proc@homerobberies@aberdeen@leadin@int@leadin_ilo.yas), 4cc922
1795.222884, -5988.585540, 79.322838, cs_micahbell / micahbell (cutscene@gua2_ext.yas), 4cc922
1796.478978, -5991.564280, 79.950338, cs_beatenupcaptain / cs_beatenupcaptain (cutscene@gua2_ext.yas), 4cc922
1796.490221, -83.872644, 55.634893, player_zero / arthur (script@proc@homerobberies@aberdeen@leadin@int@leadin_front.yas), 4cc922
1796.490221, -83.872644, 55.634893, player_zero / arthur (script@proc@homerobberies@aberdeen@leadin@int@leadin_left.yas), 4cc922
1796.490221, -83.872644, 55.634893, player_zero / arthur (script@proc@homerobberies@aberdeen@leadin@int@leadin_right.yas), 4cc922
1796.587139, -91.441546, 56.057771, None / player_camera (script@proc@homerobberies@aberdeen@leadin@int@leadin_left.yas), null
1797.093300, -77.200277, 56.018414, None / player_camera (script@proc@homerobberies@aberdeen@leadin@int@leadin_right.yas), null
1797.982785, -5977.749458, 72.235538, cs_hercule / hercule (cutscene@gua2_ext.yas), 4cc922
1798.263480, -5977.458881, 72.345111, w_rifle_carcano01 / w_rifle_carcano01 (cutscene@gua2_ext.yas), 4cc922
1798.806300, -1961.665600, 46.235070, g_m_m_unicriminals_01 / ped_criminal (0xA6BBD529.yas), 4cc922
1799.070000, -5975.706000, 71.730900, w_repeater_carbine01 / w_repeater_carbine01 (cutscene@gua2_ext.yas), 4cc922
1799.070000, -5975.706000, 71.730900, w_rifle_boltaction01 / w_rifle_boltaction01 (cutscene@gua2_ext.yas), 4cc922
1799.311552, -5972.272549, 73.093897, w_rifle_carcano01 / w_rifle_carcano01 (cutscene@gua2_ext.yas), 4cc922
1799.370544, -5975.920132, 72.796805, None / exportcamera (cutscene@gua2_ext.yas), null
1799.456439, -5972.545646, 73.107803, cs_hercule / hercule (cutscene@gua2_ext.yas), 4cc922
1800.551409, -5973.987535, 72.700778, player_zero / arthur (cutscene@gua2_ext.yas), 4cc922
1801.006166, -5977.018066, 73.188697, cs_leon / leon (cutscene@gua2_ext.yas), 4cc922
1801.974275, -5977.050989, 73.192048, a_m_m_guatownfolk_01 / a_m_m_guatownfolk_01 (cutscene@gua2_ext.yas), 4cc922
1801.989272, -5978.774079, 71.996950, a_m_m_guatownfolk_01 / a_m_m_guatownfolk_01 (cutscene@gua2_ext.yas), 4cc922
1802.101006, -5978.690729, 72.188118, p_chair_crate02x / p_chair_crate02x (cutscene@gua2_ext.yas), 4cc922
1802.396721, -5979.245102, 72.200036, s_crateseat03x / s_crateseat03x (cutscene@gua2_ext.yas), 4cc922
1802.529406, -5979.090728, 72.196949, w_revolver_cattleman01 / w_revolver_cattleman01^2 (cutscene@gua2_ext.yas), 4cc922
1803.177996, -5980.625563, 73.211669, w_revolver_doubleaction01 / w_revolver_doubleaction01^1 (cutscene@gua2_ext.yas), 4cc922
1803.196757, -5979.223438, 72.202334, p_chair_crate02x / p_chair_crate02x^1 (cutscene@gua2_ext.yas), 4cc922
1803.293524, -5980.823593, 73.236339, cs_dutch / dutch (cutscene@gua2_ext.yas), 4cc922
1803.315240, -5981.074336, 73.184095, w_revolver_doubleaction01 / w_revolver_doubleaction01^2 (cutscene@gua2_ext.yas), 4cc922
1803.377661, -5976.181538, 72.245358, w_revolver_cattleman01 / w_revolver_cattleman01 (cutscene@gua2_ext.yas), 4cc922
1803.453715, -5976.387211, 72.216413, w_revolver_cattleman01 / w_revolver_cattleman01^1 (cutscene@gua2_ext.yas), 4cc922
1803.529496, -5975.666492, 72.488304, cs_micahbell / micahbell (cutscene@gua2_ext.yas), 4cc922
1803.907294, -84.440019, 56.302734, None / player_camera (script@proc@homerobberies@aberdeen@leadin@int@leadin_front.yas), null
1803.917279, -5980.607938, 73.739703, None / exportcamera (cutscene@gua2_ext.yas), null
1804.004573, -5977.482151, 72.282316, w_rifle_boltaction01 / w_rifle_boltaction01^1 (cutscene@gua2_ext.yas), 4cc922
1804.034323, -5974.515218, 72.503739, cs_leon / leon (cutscene@gua2_ext.yas), 4cc922
1804.365100, 867.155400, 109.870370, None / camera (script@establisher@ridge_view_2.yas), null
1804.794722, -5981.670867, 73.231222, cs_micahbell / micahbell (cutscene@gua2_ext.yas), 4cc922
1804.854840, -5977.313988, 72.425365, cs_billwilliamson / billwilliamson (cutscene@gua2_ext.yas), 4cc922
1805.323211, -5979.872667, 73.037218, None / exportcamera (cutscene@gua2_ext.yas), null
1805.399411, -5969.308423, 72.946331, w_rifle_carcano01 / w_rifle_carcano01 (cutscene@gua2_ext.yas), 4cc922
1805.619561, -5961.543770, 72.958814, a_m_m_guatownfolk_01 / a_m_m_guatownfolk_01 (cutscene@gua2_ext.yas), 4cc922
1805.699855, -5969.308031, 73.162019, cs_hercule / hercule (cutscene@gua2_ext.yas), 4cc922
1805.775749, -5966.363270, 73.071262, w_revolver_doubleaction01 / w_revolver_doubleaction01 (cutscene@gua2_ext.yas), 4cc922
1806.112076, -5964.309690, 72.958892, cs_micahbell / micahbell (cutscene@gua2_ext.yas), 4cc922
1806.116621, -5966.021849, 73.035932, player_zero / arthur (cutscene@gua2_ext.yas), 4cc922
1806.415001, -5978.845324, 72.956022, w_revolver_doubleaction01 / w_revolver_doubleaction01 (cutscene@gua2_ext.yas), 4cc922
1806.510248, -5956.104790, 73.817810, None / exportcamera (cutscene@gua2_ext.yas), null
1806.663428, -5966.912858, 73.035029, cs_leon / leon (cutscene@gua2_ext.yas), 4cc922
1806.754395, -5978.679010, 72.952110, player_zero / arthur (cutscene@gua2_ext.yas), 4cc922
1806.884442, -5980.070835, 72.815724, w_revolver_doubleaction01 / w_revolver_doubleaction01^2 (cutscene@gua2_ext.yas), 4cc922
1806.909657, -5968.224743, 73.065150, cs_dutch / dutch (cutscene@gua2_ext.yas), 4cc922
1806.975418, -5978.768260, 73.006613, player_zero / arthur (cutscene@gua2_ext.yas), 4cc922
1807.106940, -5980.198105, 72.843356, w_revolver_doubleaction01 / w_revolver_doubleaction01^1 (cutscene@gua2_ext.yas), 4cc922
1807.269986, -5978.688211, 72.937095, player_zero / arthur (cutscene@gua2_ext.yas), 4cc922
1807.871971, -5978.189563, 73.781107, None / exportcamera (cutscene@gua2_ext.yas), null
1807.998817, -5997.442040, 70.530914, player_zero / arthur (cutscene@gua2_ext.yas), 4cc922
1808.137924, -5961.596730, 73.208087, w_rifle_boltaction01 / w_rifle_boltaction01^1 (cutscene@gua2_ext.yas), 4cc922
1808.276255, -5961.366240, 73.047082, cs_billwilliamson / billwilliamson (cutscene@gua2_ext.yas), 4cc922
1808.768800, -1799.864500, 49.977190, None / camera (script@tripskip@shady_bell.yas), null
1808.925342, -5993.568500, 71.012317, cs_dutch / dutch (cutscene@gua2_ext.yas), 4cc922
1809.100011, -1801.300008, 49.099999, None / camera (script@cme@ind1_cme_shadybell.yas), null
1810.296050, -5991.336240, 71.439121, cs_hercule / hercule (cutscene@gua2_ext.yas), 4cc922
1810.321750, -5995.068870, 71.228696, cs_leon / leon (cutscene@gua2_ext.yas), 4cc922
1810.325230, -5991.035630, 71.430901, w_rifle_carcano01 / w_rifle_carcano01 (cutscene@gua2_ext.yas), 4cc922
1810.456720, -5996.271250, 71.308611, w_rifle_boltaction01 / w_rifle_boltaction01 (cutscene@gua2_ext.yas), 4cc922
1810.505590, -5996.549570, 71.190033, cs_billwilliamson / billwilliamson (cutscene@gua2_ext.yas), 4cc922
1811.032300, -5993.706470, 71.476005, cs_micahbell / micahbell (cutscene@gua2_ext.yas), 4cc922
1812.535390, -5996.731410, 71.668252, cs_beatenupcaptain / cs_beatenupcaptain (cutscene@gua2_ext.yas), 4cc922
1813.067000, -1970.770000, 47.507930, None / camera (script@fast_travel@loc@fast_travel_loc_q13a.yas), null
1815.301510, -1812.878642, 48.350215, player_zero / arthur (script@rcm@xcf1@leadin@rsc2@leadin.yas), 4cc922
1815.580338, -1812.897318, 48.297562, player_zero / arthur (0x15ABF5A2.yas), 4cc922
1815.595303, -1812.901793, 48.297817, player_zero / arthur (0x15ABF5A2.yas), 4cc922
1818.908919, -1804.428123, 48.328042, cs_lenny / ig_lenny (script@story@rxcf1@ig@ig_2_investigate@ig_2_investigate.yas), 4cc922
1819.106159, -1804.608632, 47.907074, w_rifle_rollingblock01 / w_rifle_rollingblock01 (script@story@rxcf1@ig@ig_2_investigate@ig_2_investigate.yas), 4cc922
1820.295041, -1804.089610, 48.285802, cs_lenny / lenny (script@rcm@xcf1@leadin@rsc2@leadin.yas), 4cc922
1820.675688, -1804.399799, 48.270429, cs_lenny / lenny (script@rcm@xcf1@leadin@rsc2@leadin.yas), 4cc922
1820.755160, -1804.362748, 48.273952, w_rifle_rollingblock01 / w_rifle_rollingblock01 (script@story@rxcf1@ig@ig_2_investigate@ig_2_investigate.yas), 4cc922
1820.852867, -1804.408679, 48.304308, cs_lenny / ig_lenny (script@story@rxcf1@ig@ig_2_investigate@ig_2_investigate.yas), 4cc922
1821.141270, -5975.670926, 77.445665, None / exportcamera (cutscene@gua2_ext.yas), null
1821.991001, 1592.259501, 169.000039, None / camera (script@cme@ntv2_cme_shot4.yas), null
1825.957938, -1814.254378, 48.421000, g_m_m_uniexconfeds_01 / pedgreet01 (script@hideout@shadybelle@greetchair.yas), 4cc922
1826.036395, -1816.091686, 48.420997, g_m_m_uniexconfeds_01 / pedgreet02 (script@hideout@shadybelle@greetchair.yas), 4cc922
1828.744120, -1812.808510, 46.551418, cs_lenny / lenny (script@story@rxcf1@ig@ig_1_lennypreacher@ig_1_lennypreacher.yas), 4cc922
1832.662004, -1848.095668, 43.960250, None / exportcamera (cutscene@ntv0_int.yas), null
1834.948159, -1850.952440, 43.622320, p_c_horse_01 / horse_01 (cutscene@ntv0_int.yas), 4cc922
1834.966968, -1353.607904, 42.402094, p_cs_rag01x / rag8 (script@story@brt2@ig@ig_4@ig_4_rumage.yas), 4cc922
1834.966969, -1353.607904, 42.402095, p_cs_rag01x / rag8 (script@story@brt2@ig@ig_4@ig_4_rumage.yas), 4cc922
1835.070000, -1353.600000, 42.400000, w_melee_knife02 / knife (script@story@brt2@ig@ig_4@ig_4_rumage.yas), 4cc922
1835.071000, -1353.293986, 42.400000, p_cs_molotov_cloth / p_cs_molotov_cloth^5 (cutscene@brt2_mcs1.yas), 4cc922
1835.071000, -1353.600000, 42.400000, p_cs_molotov_cloth / p_cs_molotov_cloth^6 (cutscene@brt2_mcs1.yas), 4cc922
1835.071000, -1353.600000, 42.400000, p_moneybag01x / p_moneybag01x (cutscene@rbnp1_rc3.yas), 4cc922
1835.071000, -1353.906516, 42.400000, p_cs_molotov_cloth / p_cs_molotov_cloth (cutscene@brt2_mcs1.yas), 4cc922
1835.125458, -1353.579859, 42.425090, w_throw_molotov01 / w_throw_molotov01 (cutscene@brt2_mcs1.yas), 4cc922
1836.208685, -1279.209948, 43.350662, cs_sean / cs_sean (script@story@brt2@ig@ig9_sean_douse.yas), 4cc922
1836.284203, -1850.266290, 43.788109, p_cs_horsereins02x / p_cs_horsereins02x (cutscene@ntv0_int.yas), 4cc922
1839.229622, -1666.215268, 45.491689, p_crate03x / crate (script@beat@wilderness@trainholdup@lemoyneboxcar.yas), 4cc922
1839.413023, -1666.664281, 46.492728, g_m_y_uniexconfeds_01 / lem_01 (script@beat@wilderness@trainholdup@lemoyneboxcar.yas), 4cc922
1840.912995, -1671.735516, 45.436812, g_m_y_uniexconfeds_01 / lem_02 (script@beat@wilderness@trainholdup@lemoyneboxcar.yas), 4cc922
1841.923945, -1851.379385, 43.501380, s_mp_moneybag02x / s_mp_moneybag02x (cutscene@ntv0_int.yas), 4cc922
1841.943822, -1851.552591, 42.731921, cs_charlessmith / charlessmith (cutscene@ntv0_int.yas), 4cc922
1841.949873, -1851.899109, 42.560089, w_sp_bowarrow / w_sp_bowarrow (cutscene@ntv0_int.yas), 4cc922
1842.530247, -1852.245354, 42.635787, player_zero / arthur (cutscene@ntv0_int.yas), 4cc922
1842.911306, -1822.909343, 43.999879, p_c_horse_01 / horse_01^2 (script@story@nbd1@leadin@int@leadin_b.yas), 4cc922
1842.911306, -1822.909343, 43.999879, p_c_horse_01 / horse_01^2 (script@story@nbd1@leadin@int@leadin_f.yas), 4cc922
1842.911306, -1822.909343, 43.999879, p_c_horse_01 / horse_01^2 (script@story@nbd1@leadin@int@leadin_l.yas), 4cc922
1842.911306, -1822.909343, 43.999879, p_c_horse_01 / horse_01^2 (script@story@nbd1@leadin@int@leadin_r.yas), 4cc922
1842.911806, -1822.908843, 44.001879, p_c_horse_01 / horse_01^2 (script@story@nbd1@leadin@int@leadin_base.yas), 4cc922
1843.261790, -1672.243680, 45.299737, wagon05x / wagon (script@beat@wilderness@trainholdup@lemoyneboxcar.yas), 4cc922
1843.287946, -1822.214706, 44.008064, cs_johnmarston / johnmarston (script@story@nbd1@leadin@int@leadin_b.yas), 4cc922
1843.287946, -1822.214706, 44.008064, cs_johnmarston / johnmarston (script@story@nbd1@leadin@int@leadin_f.yas), 4cc922
1843.287946, -1822.214706, 44.008064, cs_johnmarston / johnmarston (script@story@nbd1@leadin@int@leadin_l.yas), 4cc922
1843.287946, -1822.214706, 44.008064, cs_johnmarston / johnmarston (script@story@nbd1@leadin@int@leadin_r.yas), 4cc922
1843.288446, -1822.214206, 44.010064, cs_johnmarston / johnmarston (script@story@nbd1@leadin@int@leadin_base.yas), 4cc922
1843.376307, -1827.590283, 43.915964, wagon02x / wagon02x (script@story@nbd1@leadin@int@leadin_b.yas), 4cc922
1843.376307, -1827.590283, 43.915964, wagon02x / wagon02x (script@story@nbd1@leadin@int@leadin_f.yas), 4cc922
1843.376307, -1827.590283, 43.915964, wagon02x / wagon02x (script@story@nbd1@leadin@int@leadin_l.yas), 4cc922
